,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread_right_matrix,right_matrices_per_thread,left_rows_per_iteration,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,26902,55759,8,4,1,4,multimat-right-multirow-both,8_1_4_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,36128,41519,8,1,2,1,multimat-right-multirow-both,8_2_1_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,33234,45134,8,1,2,2,multimat-right-multirow-both,8_2_1_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,29750,50423,8,1,2,4,multimat-right-multirow-both,8_2_1_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,43647,34369,8,2,2,1,multimat-right-multirow-both,8_2_2_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,41886,35811,8,2,2,2,multimat-right-multirow-both,8_2_2_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,32779,45762,8,2,2,4,multimat-right-multirow-both,8_2_2_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,50823,29521,8,4,2,1,multimat-right-multirow-both,8_2_4_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,71546,20967,8,4,2,2,multimat-right-multirow-both,8_2_4_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,32438,46244,8,4,2,4,multimat-right-multirow-both,8_2_4_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,34638,43310,8,1,4,1,multimat-right-multirow-both,8_4_1_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,29654,50582,8,1,4,2,multimat-right-multirow-both,8_4_1_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,29607,50666,8,1,4,4,multimat-right-multirow-both,8_4_1_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
