,Kernel,Kernel_iterations,warps_per_thread_block,right_matrices_per_thread,rows_per_thread,distribution_type,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,333982,4471,8,4,16,triangle,multimat-right-work-distribution,8_4_16_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,283005,5749,8,8,1,rectangle,multimat-right-work-distribution,8_8_1_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,282197,5792,8,8,1,triangle,multimat-right-work-distribution,8_8_1_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,280527,5508,8,8,4,rectangle,multimat-right-work-distribution,8_8_4_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,279860,5537,8,8,4,triangle,multimat-right-work-distribution,8_8_4_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,296273,5108,8,8,8,rectangle,multimat-right-work-distribution,8_8_8_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,292964,5201,8,8,8,triangle,multimat-right-work-distribution,8_8_8_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,326641,4591,8,8,16,rectangle,multimat-right-work-distribution,8_8_16_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,323873,4626,8,8,16,triangle,multimat-right-work-distribution,8_8_16_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,513722,3159,4,1,1,rectangle,multimat-right-work-distribution,4_1_1_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,508234,3232,4,1,1,triangle,multimat-right-work-distribution,4_1_1_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,464317,3300,4,1,4,rectangle,multimat-right-work-distribution,4_1_4_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,462357,3330,4,1,4,triangle,multimat-right-work-distribution,4_1_4_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,462713,3278,4,1,8,rectangle,multimat-right-work-distribution,4_1_8_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,460174,3311,4,1,8,triangle,multimat-right-work-distribution,4_1_8_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,466026,3235,4,1,16,rectangle,multimat-right-work-distribution,4_1_16_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,464343,3254,4,1,16,triangle,multimat-right-work-distribution,4_1_16_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,349798,4781,4,2,1,rectangle,multimat-right-work-distribution,4_2_1_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,353768,4833,4,2,1,triangle,multimat-right-work-distribution,4_2_1_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,324717,4801,4,2,4,rectangle,multimat-right-work-distribution,4_2_4_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,322166,4851,4,2,4,triangle,multimat-right-work-distribution,4_2_4_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,327950,4689,4,2,8,rectangle,multimat-right-work-distribution,4_2_8_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,324643,4759,4,2,8,triangle,multimat-right-work-distribution,4_2_8_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,336094,4518,4,2,16,rectangle,multimat-right-work-distribution,4_2_16_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,332004,4601,4,2,16,triangle,multimat-right-work-distribution,4_2_16_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,263192,6356,4,4,1,rectangle,multimat-right-work-distribution,4_4_1_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,265076,6426,4,4,1,triangle,multimat-right-work-distribution,4_4_1_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,253577,6129,4,4,4,rectangle,multimat-right-work-distribution,4_4_4_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,249096,6283,4,4,4,triangle,multimat-right-work-distribution,4_4_4_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,260319,5863,4,4,8,rectangle,multimat-right-work-distribution,4_4_8_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,254414,6048,4,4,8,triangle,multimat-right-work-distribution,4_4_8_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,275220,5479,4,4,16,rectangle,multimat-right-work-distribution,4_4_16_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,266320,5661,4,4,16,triangle,multimat-right-work-distribution,4_4_16_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,220948,7508,4,8,1,rectangle,multimat-right-work-distribution,4_8_1_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,220397,7612,4,8,1,triangle,multimat-right-work-distribution,4_8_1_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,219923,7017,4,8,4,rectangle,multimat-right-work-distribution,4_8_4_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,216974,7146,4,8,4,triangle,multimat-right-work-distribution,4_8_4_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,234719,6436,4,8,8,rectangle,multimat-right-work-distribution,4_8_8_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,229152,6611,4,8,8,triangle,multimat-right-work-distribution,4_8_8_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,248849,6036,4,8,16,rectangle,multimat-right-work-distribution,4_8_16_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,230849,6512,4,8,16,triangle,multimat-right-work-distribution,4_8_16_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,521691,3144,8,1,1,rectangle,multimat-right-work-distribution,8_1_1_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,513906,3238,8,1,1,triangle,multimat-right-work-distribution,8_1_1_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,468527,3298,8,1,4,rectangle,multimat-right-work-distribution,8_1_4_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,467984,3321,8,1,4,triangle,multimat-right-work-distribution,8_1_4_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,465853,3271,8,1,8,rectangle,multimat-right-work-distribution,8_1_8_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,465186,3275,8,1,8,triangle,multimat-right-work-distribution,8_1_8_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,474311,3198,8,1,16,rectangle,multimat-right-work-distribution,8_1_16_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,470148,3231,8,1,16,triangle,multimat-right-work-distribution,8_1_16_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,353694,4756,8,2,1,rectangle,multimat-right-work-distribution,8_2_1_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,360423,4844,8,2,1,triangle,multimat-right-work-distribution,8_2_1_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,327612,4795,8,2,4,rectangle,multimat-right-work-distribution,8_2_4_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,327149,4833,8,2,4,triangle,multimat-right-work-distribution,8_2_4_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,332878,4655,8,2,8,rectangle,multimat-right-work-distribution,8_2_8_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,329774,4698,8,2,8,triangle,multimat-right-work-distribution,8_2_8_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,345104,4395,8,2,16,rectangle,multimat-right-work-distribution,8_2_16_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,339339,4504,8,2,16,triangle,multimat-right-work-distribution,8_2_16_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,268963,6306,8,4,1,rectangle,multimat-right-work-distribution,8_4_1_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,271053,6400,8,4,1,triangle,multimat-right-work-distribution,8_4_1_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,256607,6080,8,4,4,rectangle,multimat-right-work-distribution,8_4_4_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,252855,6211,8,4,4,triangle,multimat-right-work-distribution,8_4_4_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,267379,5677,8,4,8,rectangle,multimat-right-work-distribution,8_4_8_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,261009,5915,8,4,8,triangle,multimat-right-work-distribution,8_4_8_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,291376,5146,8,4,16,rectangle,multimat-right-work-distribution,8_4_16_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,285152,5269,8,4,16,triangle,multimat-right-work-distribution,8_4_16_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,223455,7449,8,8,1,rectangle,multimat-right-work-distribution,8_8_1_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,223020,7564,8,8,1,triangle,multimat-right-work-distribution,8_8_1_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,223766,6877,8,8,4,rectangle,multimat-right-work-distribution,8_8_4_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,220190,7066,8,8,4,triangle,multimat-right-work-distribution,8_8_4_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,242195,6209,8,8,8,rectangle,multimat-right-work-distribution,8_8_8_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,231651,6578,8,8,8,triangle,multimat-right-work-distribution,8_8_8_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,283488,5299,8,8,16,rectangle,multimat-right-work-distribution,8_8_16_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,267213,5606,8,8,16,triangle,multimat-right-work-distribution,8_8_16_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,1604694,967,4,1,1,rectangle,multimat-right-work-distribution,4_1_1_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1588648,986,4,1,1,triangle,multimat-right-work-distribution,4_1_1_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1506882,1008,4,1,4,rectangle,multimat-right-work-distribution,4_1_4_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1506302,1010,4,1,4,triangle,multimat-right-work-distribution,4_1_4_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1506058,1007,4,1,8,rectangle,multimat-right-work-distribution,4_1_8_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1503728,1005,4,1,8,triangle,multimat-right-work-distribution,4_1_8_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1519544,993,4,1,16,rectangle,multimat-right-work-distribution,4_1_16_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1513529,1003,4,1,16,triangle,multimat-right-work-distribution,4_1_16_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1103513,1429,4,2,1,rectangle,multimat-right-work-distribution,4_2_1_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1103118,1440,4,2,1,triangle,multimat-right-work-distribution,4_2_1_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1048441,1478,4,2,4,rectangle,multimat-right-work-distribution,4_2_4_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1047864,1468,4,2,4,triangle,multimat-right-work-distribution,4_2_4_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1057982,1449,4,2,8,rectangle,multimat-right-work-distribution,4_2_8_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1056204,1450,4,2,8,triangle,multimat-right-work-distribution,4_2_8_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1080859,1410,4,2,16,rectangle,multimat-right-work-distribution,4_2_16_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1073003,1425,4,2,16,triangle,multimat-right-work-distribution,4_2_16_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,835476,1924,4,4,1,rectangle,multimat-right-work-distribution,4_4_1_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,836858,1928,4,4,1,triangle,multimat-right-work-distribution,4_4_1_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,808176,1924,4,4,4,rectangle,multimat-right-work-distribution,4_4_4_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,803647,1938,4,4,4,triangle,multimat-right-work-distribution,4_4_4_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,826366,1860,4,4,8,rectangle,multimat-right-work-distribution,4_4_8_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,816296,1892,4,4,8,triangle,multimat-right-work-distribution,4_4_8_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,853998,1782,4,4,16,rectangle,multimat-right-work-distribution,4_4_16_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,847026,1807,4,4,16,triangle,multimat-right-work-distribution,4_4_16_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,694795,2299,4,8,1,rectangle,multimat-right-work-distribution,4_8_1_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,699298,2363,4,8,1,triangle,multimat-right-work-distribution,4_8_1_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,693960,2243,4,8,4,rectangle,multimat-right-work-distribution,4_8_4_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,687922,2255,4,8,4,triangle,multimat-right-work-distribution,4_8_4_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,723646,2112,4,8,8,rectangle,multimat-right-work-distribution,4_8_8_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,713565,2144,4,8,8,triangle,multimat-right-work-distribution,4_8_8_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,781021,1932,4,8,16,rectangle,multimat-right-work-distribution,4_8_16_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,769837,1959,4,8,16,triangle,multimat-right-work-distribution,4_8_16_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1626078,950,8,1,1,rectangle,multimat-right-work-distribution,8_1_1_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1610816,964,8,1,1,triangle,multimat-right-work-distribution,8_1_1_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1525374,1001,8,1,4,rectangle,multimat-right-work-distribution,8_1_4_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1523666,1010,8,1,4,triangle,multimat-right-work-distribution,8_1_4_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1519450,1002,8,1,8,rectangle,multimat-right-work-distribution,8_1_8_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1519051,1001,8,1,8,triangle,multimat-right-work-distribution,8_1_8_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1538204,984,8,1,16,rectangle,multimat-right-work-distribution,8_1_16_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1533062,988,8,1,16,triangle,multimat-right-work-distribution,8_1_16_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1118981,1410,8,2,1,rectangle,multimat-right-work-distribution,8_2_1_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1118212,1480,8,2,1,triangle,multimat-right-work-distribution,8_2_1_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1060481,1465,8,2,4,rectangle,multimat-right-work-distribution,8_2_4_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1061177,1456,8,2,4,triangle,multimat-right-work-distribution,8_2_4_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1072746,1431,8,2,8,rectangle,multimat-right-work-distribution,8_2_8_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1067641,1441,8,2,8,triangle,multimat-right-work-distribution,8_2_8_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1099666,1396,8,2,16,rectangle,multimat-right-work-distribution,8_2_16_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1095036,1410,8,2,16,triangle,multimat-right-work-distribution,8_2_16_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,844583,1961,8,4,1,rectangle,multimat-right-work-distribution,8_4_1_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,846537,1904,8,4,1,triangle,multimat-right-work-distribution,8_4_1_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,817823,1901,8,4,4,rectangle,multimat-right-work-distribution,8_4_4_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,815382,1907,8,4,4,triangle,multimat-right-work-distribution,8_4_4_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,840654,1834,8,4,8,rectangle,multimat-right-work-distribution,8_4_8_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,833857,1860,8,4,8,triangle,multimat-right-work-distribution,8_4_8_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,885853,1714,8,4,16,rectangle,multimat-right-work-distribution,8_4_16_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,875889,1742,8,4,16,triangle,multimat-right-work-distribution,8_4_16_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,706795,2280,8,8,1,rectangle,multimat-right-work-distribution,8_8_1_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,701110,2320,8,8,1,triangle,multimat-right-work-distribution,8_8_1_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,703798,2205,8,8,4,rectangle,multimat-right-work-distribution,8_8_4_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,696983,2229,8,8,4,triangle,multimat-right-work-distribution,8_8_4_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,741895,2054,8,8,8,rectangle,multimat-right-work-distribution,8_8_8_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,731082,2089,8,8,8,triangle,multimat-right-work-distribution,8_8_8_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,820776,1841,8,8,16,rectangle,multimat-right-work-distribution,8_8_16_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,801794,1880,8,8,16,triangle,multimat-right-work-distribution,8_8_16_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,5604079,274,4,1,1,rectangle,multimat-right-work-distribution,4_1_1_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,5594505,273,4,1,1,triangle,multimat-right-work-distribution,4_1_1_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,5403905,282,4,1,4,rectangle,multimat-right-work-distribution,4_1_4_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,5400507,282,4,1,4,triangle,multimat-right-work-distribution,4_1_4_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,5393011,282,4,1,8,rectangle,multimat-right-work-distribution,4_1_8_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,5403392,282,4,1,8,triangle,multimat-right-work-distribution,4_1_8_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,5438051,280,4,1,16,rectangle,multimat-right-work-distribution,4_1_16_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,5421524,280,4,1,16,triangle,multimat-right-work-distribution,4_1_16_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,3867042,396,4,2,1,rectangle,multimat-right-work-distribution,4_2_1_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,3873049,396,4,2,1,triangle,multimat-right-work-distribution,4_2_1_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,3760665,407,4,2,4,rectangle,multimat-right-work-distribution,4_2_4_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,3762283,408,4,2,4,triangle,multimat-right-work-distribution,4_2_4_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,3761942,403,4,2,8,rectangle,multimat-right-work-distribution,4_2_8_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,3757157,404,4,2,8,triangle,multimat-right-work-distribution,4_2_8_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,3826193,398,4,2,16,rectangle,multimat-right-work-distribution,4_2_16_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,3802295,396,4,2,16,triangle,multimat-right-work-distribution,4_2_16_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,3913403,395,4,4,1,rectangle,multimat-right-work-distribution,4_4_1_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,3923332,395,4,4,1,triangle,multimat-right-work-distribution,4_4_1_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,3784341,404,4,4,4,rectangle,multimat-right-work-distribution,4_4_4_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,3785928,403,4,4,4,triangle,multimat-right-work-distribution,4_4_4_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,3795716,403,4,4,8,rectangle,multimat-right-work-distribution,4_4_8_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,3787686,402,4,4,8,triangle,multimat-right-work-distribution,4_4_8_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,3838206,395,4,4,16,rectangle,multimat-right-work-distribution,4_4_16_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,3837745,397,4,4,16,triangle,multimat-right-work-distribution,4_4_16_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,3914502,394,4,8,1,rectangle,multimat-right-work-distribution,4_8_1_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,3922473,394,4,8,1,triangle,multimat-right-work-distribution,4_8_1_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,3785617,405,4,8,4,rectangle,multimat-right-work-distribution,4_8_4_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,3786898,405,4,8,4,triangle,multimat-right-work-distribution,4_8_4_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,3787532,404,4,8,8,rectangle,multimat-right-work-distribution,4_8_8_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,3780425,403,4,8,8,triangle,multimat-right-work-distribution,4_8_8_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,3825974,399,4,8,16,rectangle,multimat-right-work-distribution,4_8_16_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,3821345,400,4,8,16,triangle,multimat-right-work-distribution,4_8_16_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,5691391,270,8,1,1,rectangle,multimat-right-work-distribution,8_1_1_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,5641268,271,8,1,1,triangle,multimat-right-work-distribution,8_1_1_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,5455981,280,8,1,4,rectangle,multimat-right-work-distribution,8_1_4_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,5459203,280,8,1,4,triangle,multimat-right-work-distribution,8_1_4_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,5449541,280,8,1,8,rectangle,multimat-right-work-distribution,8_1_8_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,5452978,280,8,1,8,triangle,multimat-right-work-distribution,8_1_8_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,5492953,277,8,1,16,rectangle,multimat-right-work-distribution,8_1_16_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,5483813,278,8,1,16,triangle,multimat-right-work-distribution,8_1_16_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,3929041,392,8,2,1,rectangle,multimat-right-work-distribution,8_2_1_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,3925608,394,8,2,1,triangle,multimat-right-work-distribution,8_2_1_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,3789575,404,8,2,4,rectangle,multimat-right-work-distribution,8_2_4_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,3791063,404,8,2,4,triangle,multimat-right-work-distribution,8_2_4_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,3802583,401,8,2,8,rectangle,multimat-right-work-distribution,8_2_8_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,3800573,402,8,2,8,triangle,multimat-right-work-distribution,8_2_8_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,3874971,394,8,2,16,rectangle,multimat-right-work-distribution,8_2_16_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,3858617,397,8,2,16,triangle,multimat-right-work-distribution,8_2_16_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,3962835,394,8,4,1,rectangle,multimat-right-work-distribution,8_4_1_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,3957174,392,8,4,1,triangle,multimat-right-work-distribution,8_4_1_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,3804627,401,8,4,4,rectangle,multimat-right-work-distribution,8_4_4_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,3816938,401,8,4,4,triangle,multimat-right-work-distribution,8_4_4_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
