,Kernel,Kernel_iterations,warps_per_thread_block,right_matrices_per_thread,rows_per_thread,distribution_type,num_cuda_streams,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
5,21267500,8,4,4,1,none,20,multimat-right,4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
6,21251547,8,4,4,1,none,20,multimat-right,4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
7,21266477,8,4,4,1,none,20,multimat-right,4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
8,21243982,8,4,4,1,none,20,multimat-right,4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
9,21265739,8,4,4,1,none,20,multimat-right,4_4,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
0,17814419,9,4,8,1,none,20,multimat-right,4_8,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
1,17846507,9,4,8,1,none,20,multimat-right,4_8,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
2,17891434,9,4,8,1,none,20,multimat-right,4_8,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
3,17865024,9,4,8,1,none,20,multimat-right,4_8,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
4,17903354,9,4,8,1,none,20,multimat-right,4_8,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
5,17861698,9,4,8,1,none,20,multimat-right,4_8,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
6,17921367,9,4,8,1,none,20,multimat-right,4_8,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
