,Kernel,Kernel_iterations,warps_per_thread_block,right_matrices_per_thread,rows_per_thread,distribution_type,num_cuda_streams,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
2,177511,845,8,4,1,none,20,multimat-right,8_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
3,177462,845,8,4,1,none,20,multimat-right,8_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
4,177434,845,8,4,1,none,20,multimat-right,8_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
5,177420,845,8,4,1,none,20,multimat-right,8_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
6,177421,845,8,4,1,none,20,multimat-right,8_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
7,177422,845,8,4,1,none,20,multimat-right,8_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
8,177449,845,8,4,1,none,20,multimat-right,8_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
9,177413,846,8,4,1,none,20,multimat-right,8_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
0,174859,858,8,8,1,none,20,multimat-right,8_8,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
1,174820,858,8,8,1,none,20,multimat-right,8_8,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
2,174883,858,8,8,1,none,20,multimat-right,8_8,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
3,174813,858,8,8,1,none,20,multimat-right,8_8,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
4,174850,858,8,8,1,none,20,multimat-right,8_8,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
5,174736,858,8,8,1,none,20,multimat-right,8_8,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
6,174744,859,8,8,1,none,20,multimat-right,8_8,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
7,174755,858,8,8,1,none,20,multimat-right,8_8,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
8,174787,858,8,8,1,none,20,multimat-right,8_8,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
9,174748,859,8,8,1,none,20,multimat-right,8_8,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
0,305785,488,4,1,1,none,20,multimat-right,4_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
1,305713,493,4,1,1,none,20,multimat-right,4_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
2,306397,493,4,1,1,none,20,multimat-right,4_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
3,306318,490,4,1,1,none,20,multimat-right,4_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
4,306495,491,4,1,1,none,20,multimat-right,4_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
5,305391,493,4,1,1,none,20,multimat-right,4_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
6,306019,489,4,1,1,none,20,multimat-right,4_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
7,305481,491,4,1,1,none,20,multimat-right,4_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
8,307077,491,4,1,1,none,20,multimat-right,4_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
9,305454,493,4,1,1,none,20,multimat-right,4_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
0,212277,707,4,2,1,none,20,multimat-right,4_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
1,212387,714,4,2,1,none,20,multimat-right,4_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
2,214212,718,4,2,1,none,20,multimat-right,4_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
3,214729,718,4,2,1,none,20,multimat-right,4_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
4,210920,704,4,2,1,none,20,multimat-right,4_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
5,214327,702,4,2,1,none,20,multimat-right,4_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
6,212535,717,4,2,1,none,20,multimat-right,4_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
7,213618,714,4,2,1,none,20,multimat-right,4_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
8,211272,709,4,2,1,none,20,multimat-right,4_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
9,215403,693,4,2,1,none,20,multimat-right,4_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
0,228527,658,4,4,1,none,20,multimat-right,4_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
1,227884,662,4,4,1,none,20,multimat-right,4_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
2,229544,666,4,4,1,none,20,multimat-right,4_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
3,228937,662,4,4,1,none,20,multimat-right,4_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
4,229188,659,4,4,1,none,20,multimat-right,4_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
5,229106,657,4,4,1,none,20,multimat-right,4_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
6,229425,656,4,4,1,none,20,multimat-right,4_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
7,228773,655,4,4,1,none,20,multimat-right,4_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
8,229041,656,4,4,1,none,20,multimat-right,4_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
9,229608,660,4,4,1,none,20,multimat-right,4_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
0,231236,649,4,8,1,none,20,multimat-right,4_8,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
1,231578,651,4,8,1,none,20,multimat-right,4_8,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
2,231829,654,4,8,1,none,20,multimat-right,4_8,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
3,231784,651,4,8,1,none,20,multimat-right,4_8,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
4,231918,648,4,8,1,none,20,multimat-right,4_8,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
5,231974,649,4,8,1,none,20,multimat-right,4_8,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
6,231872,646,4,8,1,none,20,multimat-right,4_8,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
7,231843,651,4,8,1,none,20,multimat-right,4_8,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
8,231965,647,4,8,1,none,20,multimat-right,4_8,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
9,231921,648,4,8,1,none,20,multimat-right,4_8,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
0,320059,468,8,1,1,none,20,multimat-right,8_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
1,320278,469,8,1,1,none,20,multimat-right,8_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
2,320574,469,8,1,1,none,20,multimat-right,8_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
3,320344,467,8,1,1,none,20,multimat-right,8_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
4,320420,469,8,1,1,none,20,multimat-right,8_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
5,320340,469,8,1,1,none,20,multimat-right,8_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
6,320507,468,8,1,1,none,20,multimat-right,8_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
7,320356,468,8,1,1,none,20,multimat-right,8_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
8,320562,468,8,1,1,none,20,multimat-right,8_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
9,320457,468,8,1,1,none,20,multimat-right,8_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
0,279534,537,8,2,1,none,20,multimat-right,8_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
1,279573,537,8,2,1,none,20,multimat-right,8_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
2,279525,537,8,2,1,none,20,multimat-right,8_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
3,279635,538,8,2,1,none,20,multimat-right,8_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
4,279382,537,8,2,1,none,20,multimat-right,8_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
5,279477,537,8,2,1,none,20,multimat-right,8_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
6,279526,537,8,2,1,none,20,multimat-right,8_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
7,279495,537,8,2,1,none,20,multimat-right,8_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
8,279548,536,8,2,1,none,20,multimat-right,8_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
9,279579,537,8,2,1,none,20,multimat-right,8_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
0,224404,669,8,4,1,none,20,multimat-right,8_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
1,224306,669,8,4,1,none,20,multimat-right,8_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
2,224224,668,8,4,1,none,20,multimat-right,8_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
3,224141,669,8,4,1,none,20,multimat-right,8_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
4,224173,669,8,4,1,none,20,multimat-right,8_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
5,224235,669,8,4,1,none,20,multimat-right,8_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
6,224167,670,8,4,1,none,20,multimat-right,8_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
7,224104,669,8,4,1,none,20,multimat-right,8_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
8,224155,669,8,4,1,none,20,multimat-right,8_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
9,224127,670,8,4,1,none,20,multimat-right,8_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
0,248352,602,8,8,1,none,20,multimat-right,8_8,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
1,248915,592,8,8,1,none,20,multimat-right,8_8,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
2,247086,595,8,8,1,none,20,multimat-right,8_8,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
3,248804,599,8,8,1,none,20,multimat-right,8_8,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
4,249135,593,8,8,1,none,20,multimat-right,8_8,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
5,250480,592,8,8,1,none,20,multimat-right,8_8,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
6,248716,593,8,8,1,none,20,multimat-right,8_8,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
7,250146,602,8,8,1,none,20,multimat-right,8_8,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
8,248626,595,8,8,1,none,20,multimat-right,8_8,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
9,248321,599,8,8,1,none,20,multimat-right,8_8,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
0,539817,279,4,1,1,none,20,multimat-right,4_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,538552,278,4,1,1,none,20,multimat-right,4_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,539324,279,4,1,1,none,20,multimat-right,4_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,540704,278,4,1,1,none,20,multimat-right,4_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,540303,278,4,1,1,none,20,multimat-right,4_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,540069,278,4,1,1,none,20,multimat-right,4_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,539638,278,4,1,1,none,20,multimat-right,4_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,539480,277,4,1,1,none,20,multimat-right,4_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,539524,279,4,1,1,none,20,multimat-right,4_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,538971,279,4,1,1,none,20,multimat-right,4_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,419705,357,4,2,1,none,20,multimat-right,4_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,419612,358,4,2,1,none,20,multimat-right,4_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,420810,358,4,2,1,none,20,multimat-right,4_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,421823,357,4,2,1,none,20,multimat-right,4_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,420960,358,4,2,1,none,20,multimat-right,4_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,422627,356,4,2,1,none,20,multimat-right,4_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,421920,356,4,2,1,none,20,multimat-right,4_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,421503,357,4,2,1,none,20,multimat-right,4_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,421259,356,4,2,1,none,20,multimat-right,4_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,420937,357,4,2,1,none,20,multimat-right,4_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,302283,493,4,4,1,none,20,multimat-right,4_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,301470,494,4,4,1,none,20,multimat-right,4_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,299406,503,4,4,1,none,20,multimat-right,4_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,299633,502,4,4,1,none,20,multimat-right,4_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,299494,501,4,4,1,none,20,multimat-right,4_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,300288,498,4,4,1,none,20,multimat-right,4_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,298756,501,4,4,1,none,20,multimat-right,4_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,299876,503,4,4,1,none,20,multimat-right,4_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,299776,494,4,4,1,none,20,multimat-right,4_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,298326,495,4,4,1,none,20,multimat-right,4_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,302364,492,4,8,1,none,20,multimat-right,4_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,300574,498,4,8,1,none,20,multimat-right,4_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,298280,499,4,8,1,none,20,multimat-right,4_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,300551,498,4,8,1,none,20,multimat-right,4_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,299658,499,4,8,1,none,20,multimat-right,4_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,298632,499,4,8,1,none,20,multimat-right,4_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,300446,500,4,8,1,none,20,multimat-right,4_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,301272,501,4,8,1,none,20,multimat-right,4_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,300265,503,4,8,1,none,20,multimat-right,4_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,300201,496,4,8,1,none,20,multimat-right,4_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,579563,260,8,1,1,none,20,multimat-right,8_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,577261,260,8,1,1,none,20,multimat-right,8_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,578839,259,8,1,1,none,20,multimat-right,8_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,579509,260,8,1,1,none,20,multimat-right,8_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,577684,260,8,1,1,none,20,multimat-right,8_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,580589,261,8,1,1,none,20,multimat-right,8_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,581032,260,8,1,1,none,20,multimat-right,8_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,576798,260,8,1,1,none,20,multimat-right,8_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,578599,260,8,1,1,none,20,multimat-right,8_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,580338,259,8,1,1,none,20,multimat-right,8_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,470973,320,8,2,1,none,20,multimat-right,8_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,470785,319,8,2,1,none,20,multimat-right,8_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,469862,321,8,2,1,none,20,multimat-right,8_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,471471,320,8,2,1,none,20,multimat-right,8_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,470728,321,8,2,1,none,20,multimat-right,8_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,470630,319,8,2,1,none,20,multimat-right,8_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,468978,320,8,2,1,none,20,multimat-right,8_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,469531,319,8,2,1,none,20,multimat-right,8_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,470448,319,8,2,1,none,20,multimat-right,8_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,470029,320,8,2,1,none,20,multimat-right,8_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,316512,469,8,4,1,none,20,multimat-right,8_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,318891,471,8,4,1,none,20,multimat-right,8_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,318856,464,8,4,1,none,20,multimat-right,8_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,321080,473,8,4,1,none,20,multimat-right,8_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,320380,470,8,4,1,none,20,multimat-right,8_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,320041,470,8,4,1,none,20,multimat-right,8_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,319888,469,8,4,1,none,20,multimat-right,8_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,319584,466,8,4,1,none,20,multimat-right,8_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,320688,469,8,4,1,none,20,multimat-right,8_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,318763,465,8,4,1,none,20,multimat-right,8_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,351626,425,8,8,1,none,20,multimat-right,8_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,352584,423,8,8,1,none,20,multimat-right,8_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,348583,429,8,8,1,none,20,multimat-right,8_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,351081,425,8,8,1,none,20,multimat-right,8_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,350488,425,8,8,1,none,20,multimat-right,8_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,350340,426,8,8,1,none,20,multimat-right,8_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,350858,421,8,8,1,none,20,multimat-right,8_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,351492,426,8,8,1,none,20,multimat-right,8_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,350563,428,8,8,1,none,20,multimat-right,8_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,353480,427,8,8,1,none,20,multimat-right,8_8,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,1829245,83,4,1,1,none,20,multimat-right,4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
1,1816942,83,4,1,1,none,20,multimat-right,4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
2,1805542,82,4,1,1,none,20,multimat-right,4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
3,1811757,80,4,1,1,none,20,multimat-right,4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
4,1813734,83,4,1,1,none,20,multimat-right,4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
5,1825408,83,4,1,1,none,20,multimat-right,4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
6,1821799,84,4,1,1,none,20,multimat-right,4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
7,1813187,82,4,1,1,none,20,multimat-right,4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
8,1820780,84,4,1,1,none,20,multimat-right,4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
9,1812603,82,4,1,1,none,20,multimat-right,4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
0,1535259,98,4,2,1,none,20,multimat-right,4_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
1,1543341,93,4,2,1,none,20,multimat-right,4_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
2,1539425,100,4,2,1,none,20,multimat-right,4_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
3,1536670,99,4,2,1,none,20,multimat-right,4_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
4,1537348,93,4,2,1,none,20,multimat-right,4_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
5,1527648,100,4,2,1,none,20,multimat-right,4_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
6,1540393,94,4,2,1,none,20,multimat-right,4_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
7,1546391,97,4,2,1,none,20,multimat-right,4_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
8,1530300,97,4,2,1,none,20,multimat-right,4_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
9,1540103,94,4,2,1,none,20,multimat-right,4_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
0,1282570,117,4,4,1,none,20,multimat-right,4_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
1,1282552,100,4,4,1,none,20,multimat-right,4_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
2,1285442,100,4,4,1,none,20,multimat-right,4_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
3,1282615,100,4,4,1,none,20,multimat-right,4_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
4,1284123,100,4,4,1,none,20,multimat-right,4_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
5,1283244,100,4,4,1,none,20,multimat-right,4_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
6,1283249,100,4,4,1,none,20,multimat-right,4_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
7,1283226,100,4,4,1,none,20,multimat-right,4_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
8,1283172,100,4,4,1,none,20,multimat-right,4_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
9,1283156,100,4,4,1,none,20,multimat-right,4_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
0,1283872,117,4,8,1,none,20,multimat-right,4_8,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
1,1283865,100,4,8,1,none,20,multimat-right,4_8,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
2,1284319,100,4,8,1,none,20,multimat-right,4_8,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
3,1285284,100,4,8,1,none,20,multimat-right,4_8,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
4,1284521,100,4,8,1,none,20,multimat-right,4_8,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
5,1284496,100,4,8,1,none,20,multimat-right,4_8,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
6,1284720,100,4,8,1,none,20,multimat-right,4_8,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
7,1284680,100,4,8,1,none,20,multimat-right,4_8,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
8,1284458,100,4,8,1,none,20,multimat-right,4_8,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
9,1283962,100,4,8,1,none,20,multimat-right,4_8,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
0,1907771,55,8,1,1,none,20,multimat-right,8_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
1,1919039,79,8,1,1,none,20,multimat-right,8_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
2,1927823,80,8,1,1,none,20,multimat-right,8_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
3,1920102,75,8,1,1,none,20,multimat-right,8_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
4,1911996,75,8,1,1,none,20,multimat-right,8_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
5,1911152,80,8,1,1,none,20,multimat-right,8_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
6,1913621,80,8,1,1,none,20,multimat-right,8_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
7,1921706,79,8,1,1,none,20,multimat-right,8_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
8,1916457,79,8,1,1,none,20,multimat-right,8_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
9,1918562,82,8,1,1,none,20,multimat-right,8_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
0,1647219,61,8,2,1,none,20,multimat-right,8_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
1,1653377,89,8,2,1,none,20,multimat-right,8_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
