,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread,left_rows_per_iteration,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,634216,2365,4,4,4,basic-multirow_both,4_4_4,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,307771,4874,4,4,8,basic-multirow_both,4_4_8,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,940064,1596,4,8,1,basic-multirow_both,4_8_1,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,843737,1778,4,8,2,basic-multirow_both,4_8_2,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,545546,2750,4,8,4,basic-multirow_both,4_8_4,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,423037,3546,4,8,8,basic-multirow_both,4_8_8,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,548823,2733,8,1,1,basic-multirow_both,8_1_1,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,479622,3127,8,1,2,basic-multirow_both,8_1_2,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,512433,2927,8,1,4,basic-multirow_both,8_1_4,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,442154,3392,8,1,8,basic-multirow_both,8_1_8,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,622796,2408,8,2,1,basic-multirow_both,8_2_1,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,432917,3465,8,2,2,basic-multirow_both,8_2_2,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,546691,2744,8,2,4,basic-multirow_both,8_2_4,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,413060,3631,8,2,8,basic-multirow_both,8_2_8,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,779242,1925,8,4,1,basic-multirow_both,8_4_1,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,852194,1761,8,4,2,basic-multirow_both,8_4_2,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,678473,2211,8,4,4,basic-multirow_both,8_4_4,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,408320,3674,8,4,8,basic-multirow_both,8_4_8,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,1116141,1345,8,8,1,basic-multirow_both,8_8_1,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,926645,1619,8,8,2,basic-multirow_both,8_8_2,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,691659,2169,8,8,4,basic-multirow_both,8_8_4,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
0,584777,2565,8,8,8,basic-multirow_both,8_8_8,128_128_1_1,32768,128,128,16384,1,1,1x1,one_to_one
