,Kernel,Kernel_iterations,warps_per_thread_block,right_matrices_per_thread,rows_per_thread,distribution_type,num_cuda_streams,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
7,2058324,73,8,2,1,none,20,multimat-right,8_2,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
8,2055657,74,8,2,1,none,20,multimat-right,8_2,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
9,2062009,73,8,2,1,none,20,multimat-right,8_2,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
0,1596504,97,8,4,1,none,20,multimat-right,8_4,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
1,1583965,94,8,4,1,none,20,multimat-right,8_4,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
2,1587009,96,8,4,1,none,20,multimat-right,8_4,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
3,1587252,94,8,4,1,none,20,multimat-right,8_4,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
4,1584885,94,8,4,1,none,20,multimat-right,8_4,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
5,1585252,96,8,4,1,none,20,multimat-right,8_4,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
6,1588834,94,8,4,1,none,20,multimat-right,8_4,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
7,1587795,96,8,4,1,none,20,multimat-right,8_4,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
8,1589375,94,8,4,1,none,20,multimat-right,8_4,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
9,1589673,94,8,4,1,none,20,multimat-right,8_4,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
0,1383064,111,8,8,1,none,20,multimat-right,8_8,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
1,1373905,100,8,8,1,none,20,multimat-right,8_8,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
2,1376038,100,8,8,1,none,20,multimat-right,8_8,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
3,1374821,100,8,8,1,none,20,multimat-right,8_8,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
4,1376737,100,8,8,1,none,20,multimat-right,8_8,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
5,1379421,100,8,8,1,none,20,multimat-right,8_8,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
6,1374867,100,8,8,1,none,20,multimat-right,8_8,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
7,1377139,100,8,8,1,none,20,multimat-right,8_8,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
8,1379877,100,8,8,1,none,20,multimat-right,8_8,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
9,1377760,100,8,8,1,none,20,multimat-right,8_8,32_32_10_2560,2631680,32,32,1024,10,2560,10x2560,n_to_mn_saturated
0,35609308,5,4,1,1,none,20,multimat-right,4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
1,35653332,5,4,1,1,none,20,multimat-right,4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
2,35689763,5,4,1,1,none,20,multimat-right,4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
3,35739633,5,4,1,1,none,20,multimat-right,4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
4,35736460,5,4,1,1,none,20,multimat-right,4_1,64_64_10_2560,10526720,64,64,4096,10,2560,10x2560,n_to_mn_saturated
