,Kernel,Kernel_iterations,warps_per_thread_block,right_matrices_per_thread,rows_per_thread,distribution_type,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,492970,2985,8,4,16,rectangle,multimat-right-work-distribution,8_4_16_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,492686,3001,8,4,16,triangle,multimat-right-work-distribution,8_4_16_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,488083,3175,8,8,1,rectangle,multimat-right-work-distribution,8_8_1_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,485051,3118,8,8,1,triangle,multimat-right-work-distribution,8_8_1_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,462100,3173,8,8,4,rectangle,multimat-right-work-distribution,8_8_4_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,458768,3260,8,8,4,triangle,multimat-right-work-distribution,8_8_4_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,469744,3135,8,8,8,rectangle,multimat-right-work-distribution,8_8_8_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,467918,3206,8,8,8,triangle,multimat-right-work-distribution,8_8_8_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,494358,2943,8,8,16,rectangle,multimat-right-work-distribution,8_8_16_rectangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,493274,3003,8,8,16,triangle,multimat-right-work-distribution,8_8_16_triangle,128_128_1_2,49152,128,128,16384,1,2,1x2,one_to_many
0,883520,1734,4,1,1,rectangle,multimat-right-work-distribution,4_1_1_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,818343,1912,4,1,1,triangle,multimat-right-work-distribution,4_1_1_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,718673,2113,4,1,4,rectangle,multimat-right-work-distribution,4_1_4_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,717764,2079,4,1,4,triangle,multimat-right-work-distribution,4_1_4_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,704450,2099,4,1,8,rectangle,multimat-right-work-distribution,4_1_8_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,708574,2115,4,1,8,triangle,multimat-right-work-distribution,4_1_8_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,703661,2141,4,1,16,rectangle,multimat-right-work-distribution,4_1_16_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,705141,2131,4,1,16,triangle,multimat-right-work-distribution,4_1_16_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,616150,2526,4,2,1,rectangle,multimat-right-work-distribution,4_2_1_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,598161,2611,4,2,1,triangle,multimat-right-work-distribution,4_2_1_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,538979,2844,4,2,4,rectangle,multimat-right-work-distribution,4_2_4_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,539663,2781,4,2,4,triangle,multimat-right-work-distribution,4_2_4_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,540686,2733,4,2,8,rectangle,multimat-right-work-distribution,4_2_8_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,535628,2787,4,2,8,triangle,multimat-right-work-distribution,4_2_8_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,544124,2713,4,2,16,rectangle,multimat-right-work-distribution,4_2_16_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,538253,2824,4,2,16,triangle,multimat-right-work-distribution,4_2_16_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,450730,3469,4,4,1,rectangle,multimat-right-work-distribution,4_4_1_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,445122,3380,4,4,1,triangle,multimat-right-work-distribution,4_4_1_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,413607,3501,4,4,4,rectangle,multimat-right-work-distribution,4_4_4_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,412205,3644,4,4,4,triangle,multimat-right-work-distribution,4_4_4_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,418085,3511,4,4,8,rectangle,multimat-right-work-distribution,4_4_8_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,416415,3602,4,4,8,triangle,multimat-right-work-distribution,4_4_8_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,432124,3460,4,4,16,rectangle,multimat-right-work-distribution,4_4_16_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,430496,3467,4,4,16,triangle,multimat-right-work-distribution,4_4_16_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,374179,4158,4,8,1,rectangle,multimat-right-work-distribution,4_8_1_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,371690,4198,4,8,1,triangle,multimat-right-work-distribution,4_8_1_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,357430,4018,4,8,4,rectangle,multimat-right-work-distribution,4_8_4_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,355133,4251,4,8,4,triangle,multimat-right-work-distribution,4_8_4_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,370652,3947,4,8,8,rectangle,multimat-right-work-distribution,4_8_8_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,369281,4015,4,8,8,triangle,multimat-right-work-distribution,4_8_8_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,405275,3621,4,8,16,rectangle,multimat-right-work-distribution,4_8_16_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,405375,3664,4,8,16,triangle,multimat-right-work-distribution,4_8_16_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,857626,1803,8,1,1,rectangle,multimat-right-work-distribution,8_1_1_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,826406,1873,8,1,1,triangle,multimat-right-work-distribution,8_1_1_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,726012,2107,8,1,4,rectangle,multimat-right-work-distribution,8_1_4_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,725154,2075,8,1,4,triangle,multimat-right-work-distribution,8_1_4_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,710653,2135,8,1,8,rectangle,multimat-right-work-distribution,8_1_8_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,714178,2087,8,1,8,triangle,multimat-right-work-distribution,8_1_8_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,708861,2123,8,1,16,rectangle,multimat-right-work-distribution,8_1_16_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,709434,2122,8,1,16,triangle,multimat-right-work-distribution,8_1_16_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,618622,2509,8,2,1,rectangle,multimat-right-work-distribution,8_2_1_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,603837,2593,8,2,1,triangle,multimat-right-work-distribution,8_2_1_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,541829,2830,8,2,4,rectangle,multimat-right-work-distribution,8_2_4_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,541841,2827,8,2,4,triangle,multimat-right-work-distribution,8_2_4_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,542623,2708,8,2,8,rectangle,multimat-right-work-distribution,8_2_8_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,538648,2844,8,2,8,triangle,multimat-right-work-distribution,8_2_8_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,549795,2749,8,2,16,rectangle,multimat-right-work-distribution,8_2_16_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,544307,2764,8,2,16,triangle,multimat-right-work-distribution,8_2_16_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,452487,3443,8,4,1,rectangle,multimat-right-work-distribution,8_4_1_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,446602,3444,8,4,1,triangle,multimat-right-work-distribution,8_4_1_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,416982,3463,8,4,4,rectangle,multimat-right-work-distribution,8_4_4_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,414315,3623,8,4,4,triangle,multimat-right-work-distribution,8_4_4_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,422316,3484,8,4,8,rectangle,multimat-right-work-distribution,8_4_8_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,421034,3581,8,4,8,triangle,multimat-right-work-distribution,8_4_8_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,437838,3347,8,4,16,rectangle,multimat-right-work-distribution,8_4_16_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,444702,2926,8,4,16,triangle,multimat-right-work-distribution,8_4_16_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,376468,4112,8,8,1,rectangle,multimat-right-work-distribution,8_8_1_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,373287,4015,8,8,1,triangle,multimat-right-work-distribution,8_8_1_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,360211,4189,8,8,4,rectangle,multimat-right-work-distribution,8_8_4_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,357259,4265,8,8,4,triangle,multimat-right-work-distribution,8_8_4_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,375365,3873,8,8,8,rectangle,multimat-right-work-distribution,8_8_8_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,370838,4012,8,8,8,triangle,multimat-right-work-distribution,8_8_8_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,409429,3630,8,8,16,rectangle,multimat-right-work-distribution,8_8_16_rectangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,407864,3626,8,8,16,triangle,multimat-right-work-distribution,8_8_16_triangle,64_64_1_32,135168,64,64,4096,1,32,1x32,one_to_many
0,1737171,867,4,2,8,rectangle,multimat-right-work-distribution,4_2_8_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,2587300,581,4,1,1,rectangle,multimat-right-work-distribution,4_1_1_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,2515450,600,4,1,1,triangle,multimat-right-work-distribution,4_1_1_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,2319980,650,4,1,4,rectangle,multimat-right-work-distribution,4_1_4_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,2320159,647,4,1,4,triangle,multimat-right-work-distribution,4_1_4_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,2305280,650,4,1,8,rectangle,multimat-right-work-distribution,4_1_8_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,2309093,654,4,1,8,triangle,multimat-right-work-distribution,4_1_8_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,2293300,655,4,1,16,rectangle,multimat-right-work-distribution,4_1_16_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,2296082,653,4,1,16,triangle,multimat-right-work-distribution,4_1_16_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1881115,803,4,2,1,rectangle,multimat-right-work-distribution,4_2_1_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1870029,809,4,2,1,triangle,multimat-right-work-distribution,4_2_1_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1752325,865,4,2,4,rectangle,multimat-right-work-distribution,4_2_4_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1743880,868,4,2,4,triangle,multimat-right-work-distribution,4_2_4_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1731747,870,4,2,8,triangle,multimat-right-work-distribution,4_2_8_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1759977,858,4,2,16,rectangle,multimat-right-work-distribution,4_2_16_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1748439,856,4,2,16,triangle,multimat-right-work-distribution,4_2_16_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1402018,1092,4,4,1,rectangle,multimat-right-work-distribution,4_4_1_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1394448,1094,4,4,1,triangle,multimat-right-work-distribution,4_4_1_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1320100,1149,4,4,4,rectangle,multimat-right-work-distribution,4_4_4_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1321283,1151,4,4,4,triangle,multimat-right-work-distribution,4_4_4_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1325650,1145,4,4,8,rectangle,multimat-right-work-distribution,4_4_8_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1325767,1142,4,4,8,triangle,multimat-right-work-distribution,4_4_8_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1360457,1098,4,4,16,rectangle,multimat-right-work-distribution,4_4_16_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1356470,1104,4,4,16,triangle,multimat-right-work-distribution,4_4_16_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1176973,1307,4,8,1,rectangle,multimat-right-work-distribution,4_8_1_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1168600,1316,4,8,1,triangle,multimat-right-work-distribution,4_8_1_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1127684,1350,4,8,4,rectangle,multimat-right-work-distribution,4_8_4_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1125790,1328,4,8,4,triangle,multimat-right-work-distribution,4_8_4_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1151517,1317,4,8,8,rectangle,multimat-right-work-distribution,4_8_8_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1149498,1319,4,8,8,triangle,multimat-right-work-distribution,4_8_8_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1209094,1223,4,8,16,rectangle,multimat-right-work-distribution,4_8_16_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1205117,1256,4,8,16,triangle,multimat-right-work-distribution,4_8_16_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,2578396,584,8,1,1,rectangle,multimat-right-work-distribution,8_1_1_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,2531469,594,8,1,1,triangle,multimat-right-work-distribution,8_1_1_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,2348450,632,8,1,4,rectangle,multimat-right-work-distribution,8_1_4_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,2345263,645,8,1,4,triangle,multimat-right-work-distribution,8_1_4_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,2312577,651,8,1,8,rectangle,multimat-right-work-distribution,8_1_8_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,2314535,648,8,1,8,triangle,multimat-right-work-distribution,8_1_8_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,2325270,649,8,1,16,rectangle,multimat-right-work-distribution,8_1_16_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,2327998,644,8,1,16,triangle,multimat-right-work-distribution,8_1_16_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1896851,795,8,2,1,rectangle,multimat-right-work-distribution,8_2_1_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1884776,809,8,2,1,triangle,multimat-right-work-distribution,8_2_1_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1757843,855,8,2,4,rectangle,multimat-right-work-distribution,8_2_4_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1747641,857,8,2,4,triangle,multimat-right-work-distribution,8_2_4_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1744601,862,8,2,8,rectangle,multimat-right-work-distribution,8_2_8_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1741288,863,8,2,8,triangle,multimat-right-work-distribution,8_2_8_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1771882,850,8,2,16,rectangle,multimat-right-work-distribution,8_2_16_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1761845,854,8,2,16,triangle,multimat-right-work-distribution,8_2_16_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1404383,1079,8,4,1,rectangle,multimat-right-work-distribution,8_4_1_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1401345,1080,8,4,1,triangle,multimat-right-work-distribution,8_4_1_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1320855,1141,8,4,4,rectangle,multimat-right-work-distribution,8_4_4_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1322901,1144,8,4,4,triangle,multimat-right-work-distribution,8_4_4_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1327950,1116,8,4,8,rectangle,multimat-right-work-distribution,8_4_8_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1330380,1129,8,4,8,triangle,multimat-right-work-distribution,8_4_8_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1379846,1097,8,4,16,rectangle,multimat-right-work-distribution,8_4_16_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1376182,1104,8,4,16,triangle,multimat-right-work-distribution,8_4_16_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1181488,1298,8,8,1,rectangle,multimat-right-work-distribution,8_8_1_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1179288,1293,8,8,1,triangle,multimat-right-work-distribution,8_8_1_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1138299,1277,8,8,4,rectangle,multimat-right-work-distribution,8_8_4_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1130697,1345,8,8,4,triangle,multimat-right-work-distribution,8_8_4_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1164687,1269,8,8,8,rectangle,multimat-right-work-distribution,8_8_8_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1161537,1301,8,8,8,triangle,multimat-right-work-distribution,8_8_8_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1237776,1217,8,8,16,rectangle,multimat-right-work-distribution,8_8_16_rectangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,1232750,1215,8,8,16,triangle,multimat-right-work-distribution,8_8_16_triangle,128_128_1_8,147456,128,128,16384,1,8,1x8,one_to_many
0,8652941,174,4,1,1,rectangle,multimat-right-work-distribution,4_1_1_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,8610318,175,4,1,1,triangle,multimat-right-work-distribution,4_1_1_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,8267731,182,4,1,4,rectangle,multimat-right-work-distribution,4_1_4_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,8270256,182,4,1,4,triangle,multimat-right-work-distribution,4_1_4_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,8162868,185,4,1,8,rectangle,multimat-right-work-distribution,4_1_8_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,8170150,184,4,1,8,triangle,multimat-right-work-distribution,4_1_8_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,8186924,184,4,1,16,rectangle,multimat-right-work-distribution,4_1_16_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,8181876,184,4,1,16,triangle,multimat-right-work-distribution,4_1_16_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,6443152,233,4,2,1,rectangle,multimat-right-work-distribution,4_2_1_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,6440723,234,4,2,1,triangle,multimat-right-work-distribution,4_2_1_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,6178697,242,4,2,4,rectangle,multimat-right-work-distribution,4_2_4_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,6154823,244,4,2,4,triangle,multimat-right-work-distribution,4_2_4_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,6180994,243,4,2,8,rectangle,multimat-right-work-distribution,4_2_8_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,6158021,244,4,2,8,triangle,multimat-right-work-distribution,4_2_8_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,6221975,243,4,2,16,rectangle,multimat-right-work-distribution,4_2_16_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,6200117,243,4,2,16,triangle,multimat-right-work-distribution,4_2_16_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,6526740,231,4,4,1,rectangle,multimat-right-work-distribution,4_4_1_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,6476067,232,4,4,1,triangle,multimat-right-work-distribution,4_4_1_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,6248605,241,4,4,4,rectangle,multimat-right-work-distribution,4_4_4_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,6247088,241,4,4,4,triangle,multimat-right-work-distribution,4_4_4_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,6189593,242,4,4,8,rectangle,multimat-right-work-distribution,4_4_8_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,6184390,243,4,4,8,triangle,multimat-right-work-distribution,4_4_8_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,6240034,241,4,4,16,rectangle,multimat-right-work-distribution,4_4_16_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,6225526,242,4,4,16,triangle,multimat-right-work-distribution,4_4_16_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,6508717,230,4,8,1,rectangle,multimat-right-work-distribution,4_8_1_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,6513779,231,4,8,1,triangle,multimat-right-work-distribution,4_8_1_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,6221959,241,4,8,4,rectangle,multimat-right-work-distribution,4_8_4_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,6214249,242,4,8,4,triangle,multimat-right-work-distribution,4_8_4_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,6216627,242,4,8,8,rectangle,multimat-right-work-distribution,4_8_8_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,6214770,242,4,8,8,triangle,multimat-right-work-distribution,4_8_8_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,6258199,241,4,8,16,rectangle,multimat-right-work-distribution,4_8_16_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,6247691,241,4,8,16,triangle,multimat-right-work-distribution,4_8_16_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,8738077,172,8,1,1,rectangle,multimat-right-work-distribution,8_1_1_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,8627953,174,8,1,1,triangle,multimat-right-work-distribution,8_1_1_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,8279101,182,8,1,4,rectangle,multimat-right-work-distribution,8_1_4_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,8272456,182,8,1,4,triangle,multimat-right-work-distribution,8_1_4_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,8176806,184,8,1,8,rectangle,multimat-right-work-distribution,8_1_8_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,8175738,184,8,1,8,triangle,multimat-right-work-distribution,8_1_8_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,8201522,184,8,1,16,rectangle,multimat-right-work-distribution,8_1_16_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,8200656,183,8,1,16,triangle,multimat-right-work-distribution,8_1_16_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,6469399,233,8,2,1,rectangle,multimat-right-work-distribution,8_2_1_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,6459510,233,8,2,1,triangle,multimat-right-work-distribution,8_2_1_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,6190796,243,8,2,4,rectangle,multimat-right-work-distribution,8_2_4_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,6161034,244,8,2,4,triangle,multimat-right-work-distribution,8_2_4_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,6201007,243,8,2,8,rectangle,multimat-right-work-distribution,8_2_8_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,6173375,243,8,2,8,triangle,multimat-right-work-distribution,8_2_8_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,6205448,242,8,2,16,rectangle,multimat-right-work-distribution,8_2_16_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,6220660,243,8,2,16,triangle,multimat-right-work-distribution,8_2_16_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,6560621,230,8,4,1,rectangle,multimat-right-work-distribution,8_4_1_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,6497519,231,8,4,1,triangle,multimat-right-work-distribution,8_4_1_triangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
0,6227384,242,8,4,4,rectangle,multimat-right-work-distribution,8_4_4_rectangle,256_256_1_2,196608,256,256,65536,1,2,1x2,one_to_many
