,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread_right_matrix,right_matrices_per_thread,left_rows_per_iteration,num_cuda_streams,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
8,1589167,94,8,1,4,1,1,multimat-right-multirow-both,8_4_1_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,1589166,95,8,1,4,1,1,multimat-right-multirow-both,8_4_1_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,2423314,62,8,1,4,2,1,multimat-right-multirow-both,8_4_1_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,2422836,62,8,1,4,2,1,multimat-right-multirow-both,8_4_1_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,2422718,62,8,1,4,2,1,multimat-right-multirow-both,8_4_1_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,2422981,62,8,1,4,2,1,multimat-right-multirow-both,8_4_1_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,2422938,62,8,1,4,2,1,multimat-right-multirow-both,8_4_1_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,2423094,62,8,1,4,2,1,multimat-right-multirow-both,8_4_1_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,2422838,62,8,1,4,2,1,multimat-right-multirow-both,8_4_1_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,2423177,62,8,1,4,2,1,multimat-right-multirow-both,8_4_1_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,2422751,62,8,1,4,2,1,multimat-right-multirow-both,8_4_1_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,2422973,62,8,1,4,2,1,multimat-right-multirow-both,8_4_1_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,1654604,91,8,1,4,4,1,multimat-right-multirow-both,8_4_1_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,1653963,91,8,1,4,4,1,multimat-right-multirow-both,8_4_1_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,1653902,91,8,1,4,4,1,multimat-right-multirow-both,8_4_1_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,1653955,91,8,1,4,4,1,multimat-right-multirow-both,8_4_1_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,1653891,91,8,1,4,4,1,multimat-right-multirow-both,8_4_1_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,1653876,91,8,1,4,4,1,multimat-right-multirow-both,8_4_1_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,1654208,91,8,1,4,4,1,multimat-right-multirow-both,8_4_1_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,1653834,91,8,1,4,4,1,multimat-right-multirow-both,8_4_1_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,1654003,91,8,1,4,4,1,multimat-right-multirow-both,8_4_1_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,1654139,91,8,1,4,4,1,multimat-right-multirow-both,8_4_1_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,2645882,57,8,2,4,1,1,multimat-right-multirow-both,8_4_2_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,2645655,57,8,2,4,1,1,multimat-right-multirow-both,8_4_2_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,2645471,57,8,2,4,1,1,multimat-right-multirow-both,8_4_2_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,2645222,57,8,2,4,1,1,multimat-right-multirow-both,8_4_2_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,2644981,57,8,2,4,1,1,multimat-right-multirow-both,8_4_2_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,2645406,57,8,2,4,1,1,multimat-right-multirow-both,8_4_2_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,2645780,57,8,2,4,1,1,multimat-right-multirow-both,8_4_2_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,2645405,57,8,2,4,1,1,multimat-right-multirow-both,8_4_2_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,2646287,57,8,2,4,1,1,multimat-right-multirow-both,8_4_2_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,2645051,57,8,2,4,1,1,multimat-right-multirow-both,8_4_2_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,2689592,56,8,2,4,2,1,multimat-right-multirow-both,8_4_2_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,2689927,56,8,2,4,2,1,multimat-right-multirow-both,8_4_2_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,2689547,56,8,2,4,2,1,multimat-right-multirow-both,8_4_2_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,2689933,56,8,2,4,2,1,multimat-right-multirow-both,8_4_2_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,2690076,56,8,2,4,2,1,multimat-right-multirow-both,8_4_2_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,2689545,56,8,2,4,2,1,multimat-right-multirow-both,8_4_2_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,2689826,56,8,2,4,2,1,multimat-right-multirow-both,8_4_2_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,2690531,56,8,2,4,2,1,multimat-right-multirow-both,8_4_2_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,2691076,56,8,2,4,2,1,multimat-right-multirow-both,8_4_2_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,2690373,56,8,2,4,2,1,multimat-right-multirow-both,8_4_2_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,1901175,79,8,2,4,4,1,multimat-right-multirow-both,8_4_2_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,1900830,79,8,2,4,4,1,multimat-right-multirow-both,8_4_2_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,1900336,79,8,2,4,4,1,multimat-right-multirow-both,8_4_2_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,1900154,79,8,2,4,4,1,multimat-right-multirow-both,8_4_2_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,1900136,79,8,2,4,4,1,multimat-right-multirow-both,8_4_2_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,1900404,79,8,2,4,4,1,multimat-right-multirow-both,8_4_2_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,1900284,79,8,2,4,4,1,multimat-right-multirow-both,8_4_2_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,1899730,79,8,2,4,4,1,multimat-right-multirow-both,8_4_2_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,1899897,79,8,2,4,4,1,multimat-right-multirow-both,8_4_2_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,1899674,79,8,2,4,4,1,multimat-right-multirow-both,8_4_2_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,4283040,36,8,4,4,1,1,multimat-right-multirow-both,8_4_4_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,4281094,35,8,4,4,1,1,multimat-right-multirow-both,8_4_4_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,4281467,35,8,4,4,1,1,multimat-right-multirow-both,8_4_4_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,4280938,35,8,4,4,1,1,multimat-right-multirow-both,8_4_4_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,4281231,35,8,4,4,1,1,multimat-right-multirow-both,8_4_4_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,4280694,35,8,4,4,1,1,multimat-right-multirow-both,8_4_4_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,4281347,35,8,4,4,1,1,multimat-right-multirow-both,8_4_4_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,4281112,36,8,4,4,1,1,multimat-right-multirow-both,8_4_4_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,4282324,35,8,4,4,1,1,multimat-right-multirow-both,8_4_4_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,4280978,35,8,4,4,1,1,multimat-right-multirow-both,8_4_4_1,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,3415199,44,8,4,4,2,1,multimat-right-multirow-both,8_4_4_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,3414928,44,8,4,4,2,1,multimat-right-multirow-both,8_4_4_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,3415219,44,8,4,4,2,1,multimat-right-multirow-both,8_4_4_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,3415339,44,8,4,4,2,1,multimat-right-multirow-both,8_4_4_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,3414470,44,8,4,4,2,1,multimat-right-multirow-both,8_4_4_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,3415232,44,8,4,4,2,1,multimat-right-multirow-both,8_4_4_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,3414416,44,8,4,4,2,1,multimat-right-multirow-both,8_4_4_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,3414808,44,8,4,4,2,1,multimat-right-multirow-both,8_4_4_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,3414935,44,8,4,4,2,1,multimat-right-multirow-both,8_4_4_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,3415017,44,8,4,4,2,1,multimat-right-multirow-both,8_4_4_2,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,2478883,61,8,4,4,4,1,multimat-right-multirow-both,8_4_4_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,2478662,61,8,4,4,4,1,multimat-right-multirow-both,8_4_4_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,2479579,61,8,4,4,4,1,multimat-right-multirow-both,8_4_4_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,2477915,61,8,4,4,4,1,multimat-right-multirow-both,8_4_4_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,2479208,61,8,4,4,4,1,multimat-right-multirow-both,8_4_4_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,2477671,61,8,4,4,4,1,multimat-right-multirow-both,8_4_4_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,2483090,61,8,4,4,4,1,multimat-right-multirow-both,8_4_4_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,2479047,61,8,4,4,4,1,multimat-right-multirow-both,8_4_4_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,2478045,61,8,4,4,4,1,multimat-right-multirow-both,8_4_4_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,2478746,61,8,4,4,4,1,multimat-right-multirow-both,8_4_4_4,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,3628629,42,4,4,4,1,1,multimat-right-multirow-both,4_4_4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
1,3628874,42,4,4,4,1,1,multimat-right-multirow-both,4_4_4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
2,3628876,42,4,4,4,1,1,multimat-right-multirow-both,4_4_4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
3,3628610,42,4,4,4,1,1,multimat-right-multirow-both,4_4_4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
4,3629019,42,4,4,4,1,1,multimat-right-multirow-both,4_4_4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
5,3628976,42,4,4,4,1,1,multimat-right-multirow-both,4_4_4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
6,3629200,42,4,4,4,1,1,multimat-right-multirow-both,4_4_4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
7,3628652,42,4,4,4,1,1,multimat-right-multirow-both,4_4_4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
8,3628358,42,4,4,4,1,1,multimat-right-multirow-both,4_4_4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
9,3628361,42,4,4,4,1,1,multimat-right-multirow-both,4_4_4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
0,2733721,56,4,1,1,1,1,multimat-right-multirow-both,4_1_1_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
1,2693149,56,4,1,1,1,1,multimat-right-multirow-both,4_1_1_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
2,2694562,55,4,1,1,1,1,multimat-right-multirow-both,4_1_1_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
3,2706792,56,4,1,1,1,1,multimat-right-multirow-both,4_1_1_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
4,2700133,58,4,1,1,1,1,multimat-right-multirow-both,4_1_1_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
5,2691299,56,4,1,1,1,1,multimat-right-multirow-both,4_1_1_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
6,2706975,56,4,1,1,1,1,multimat-right-multirow-both,4_1_1_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
7,2698850,58,4,1,1,1,1,multimat-right-multirow-both,4_1_1_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
8,2692562,58,4,1,1,1,1,multimat-right-multirow-both,4_1_1_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
9,2694324,58,4,1,1,1,1,multimat-right-multirow-both,4_1_1_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
0,2765609,54,4,1,1,2,1,multimat-right-multirow-both,4_1_1_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
1,2788858,53,4,1,1,2,1,multimat-right-multirow-both,4_1_1_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
2,2783233,55,4,1,1,2,1,multimat-right-multirow-both,4_1_1_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
3,2800962,54,4,1,1,2,1,multimat-right-multirow-both,4_1_1_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
4,2785790,55,4,1,1,2,1,multimat-right-multirow-both,4_1_1_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
5,2774522,56,4,1,1,2,1,multimat-right-multirow-both,4_1_1_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
6,2775852,54,4,1,1,2,1,multimat-right-multirow-both,4_1_1_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
7,2774738,54,4,1,1,2,1,multimat-right-multirow-both,4_1_1_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
8,2778880,52,4,1,1,2,1,multimat-right-multirow-both,4_1_1_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
9,2779189,55,4,1,1,2,1,multimat-right-multirow-both,4_1_1_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
0,2644545,57,4,1,1,4,1,multimat-right-multirow-both,4_1_1_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
1,2654957,56,4,1,1,4,1,multimat-right-multirow-both,4_1_1_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
2,2652532,57,4,1,1,4,1,multimat-right-multirow-both,4_1_1_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
3,2659648,57,4,1,1,4,1,multimat-right-multirow-both,4_1_1_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
4,2659366,57,4,1,1,4,1,multimat-right-multirow-both,4_1_1_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
5,2659120,57,4,1,1,4,1,multimat-right-multirow-both,4_1_1_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
6,2652217,56,4,1,1,4,1,multimat-right-multirow-both,4_1_1_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
7,2655397,57,4,1,1,4,1,multimat-right-multirow-both,4_1_1_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
8,2652474,57,4,1,1,4,1,multimat-right-multirow-both,4_1_1_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
9,2656646,57,4,1,1,4,1,multimat-right-multirow-both,4_1_1_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
0,2722730,56,4,2,1,1,1,multimat-right-multirow-both,4_1_2_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
1,2703030,55,4,2,1,1,1,multimat-right-multirow-both,4_1_2_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
2,2696684,56,4,2,1,1,1,multimat-right-multirow-both,4_1_2_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
3,2695978,56,4,2,1,1,1,multimat-right-multirow-both,4_1_2_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
4,2696567,56,4,2,1,1,1,multimat-right-multirow-both,4_1_2_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
5,2696166,56,4,2,1,1,1,multimat-right-multirow-both,4_1_2_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
6,2697427,56,4,2,1,1,1,multimat-right-multirow-both,4_1_2_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
7,2695950,56,4,2,1,1,1,multimat-right-multirow-both,4_1_2_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
8,2696450,56,4,2,1,1,1,multimat-right-multirow-both,4_1_2_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
9,2696211,56,4,2,1,1,1,multimat-right-multirow-both,4_1_2_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
0,2193246,69,4,2,1,2,1,multimat-right-multirow-both,4_1_2_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
1,2189392,69,4,2,1,2,1,multimat-right-multirow-both,4_1_2_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
2,2197772,69,4,2,1,2,1,multimat-right-multirow-both,4_1_2_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
3,2192526,69,4,2,1,2,1,multimat-right-multirow-both,4_1_2_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
4,2196286,68,4,2,1,2,1,multimat-right-multirow-both,4_1_2_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
5,2192836,69,4,2,1,2,1,multimat-right-multirow-both,4_1_2_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
6,2197120,69,4,2,1,2,1,multimat-right-multirow-both,4_1_2_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
7,2195270,69,4,2,1,2,1,multimat-right-multirow-both,4_1_2_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
8,2194401,69,4,2,1,2,1,multimat-right-multirow-both,4_1_2_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
9,2192810,69,4,2,1,2,1,multimat-right-multirow-both,4_1_2_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
0,2184947,69,4,2,1,4,1,multimat-right-multirow-both,4_1_2_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
1,2185450,69,4,2,1,4,1,multimat-right-multirow-both,4_1_2_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
2,2180860,69,4,2,1,4,1,multimat-right-multirow-both,4_1_2_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
3,2184344,70,4,2,1,4,1,multimat-right-multirow-both,4_1_2_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
4,2182845,67,4,2,1,4,1,multimat-right-multirow-both,4_1_2_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
5,2182777,69,4,2,1,4,1,multimat-right-multirow-both,4_1_2_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
6,2178616,69,4,2,1,4,1,multimat-right-multirow-both,4_1_2_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
7,2185556,70,4,2,1,4,1,multimat-right-multirow-both,4_1_2_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
8,2180197,69,4,2,1,4,1,multimat-right-multirow-both,4_1_2_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
9,2185277,69,4,2,1,4,1,multimat-right-multirow-both,4_1_2_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
0,2157134,70,4,4,1,1,1,multimat-right-multirow-both,4_1_4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
1,2156498,70,4,4,1,1,1,multimat-right-multirow-both,4_1_4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
2,2157200,70,4,4,1,1,1,multimat-right-multirow-both,4_1_4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
3,2156465,70,4,4,1,1,1,multimat-right-multirow-both,4_1_4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
4,2157109,70,4,4,1,1,1,multimat-right-multirow-both,4_1_4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
5,2156290,70,4,4,1,1,1,multimat-right-multirow-both,4_1_4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
6,2157310,70,4,4,1,1,1,multimat-right-multirow-both,4_1_4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
7,2156489,70,4,4,1,1,1,multimat-right-multirow-both,4_1_4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
8,2157115,70,4,4,1,1,1,multimat-right-multirow-both,4_1_4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
9,2156675,70,4,4,1,1,1,multimat-right-multirow-both,4_1_4_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
0,1906543,79,4,4,1,2,1,multimat-right-multirow-both,4_1_4_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
1,1906351,79,4,4,1,2,1,multimat-right-multirow-both,4_1_4_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
2,1906434,79,4,4,1,2,1,multimat-right-multirow-both,4_1_4_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
3,1906147,79,4,4,1,2,1,multimat-right-multirow-both,4_1_4_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
4,1906451,79,4,4,1,2,1,multimat-right-multirow-both,4_1_4_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
5,1906097,79,4,4,1,2,1,multimat-right-multirow-both,4_1_4_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
6,1906405,79,4,4,1,2,1,multimat-right-multirow-both,4_1_4_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
7,1906204,79,4,4,1,2,1,multimat-right-multirow-both,4_1_4_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
8,1906382,79,4,4,1,2,1,multimat-right-multirow-both,4_1_4_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
9,1906405,79,4,4,1,2,1,multimat-right-multirow-both,4_1_4_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
0,1684541,89,4,4,1,4,1,multimat-right-multirow-both,4_1_4_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
1,1684971,89,4,4,1,4,1,multimat-right-multirow-both,4_1_4_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
2,1684476,89,4,4,1,4,1,multimat-right-multirow-both,4_1_4_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
3,1684626,89,4,4,1,4,1,multimat-right-multirow-both,4_1_4_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
4,1684733,89,4,4,1,4,1,multimat-right-multirow-both,4_1_4_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
5,1684605,89,4,4,1,4,1,multimat-right-multirow-both,4_1_4_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
6,1684442,89,4,4,1,4,1,multimat-right-multirow-both,4_1_4_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
7,1685097,89,4,4,1,4,1,multimat-right-multirow-both,4_1_4_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
8,1684362,89,4,4,1,4,1,multimat-right-multirow-both,4_1_4_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
9,1684769,89,4,4,1,4,1,multimat-right-multirow-both,4_1_4_4,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
0,2558889,59,4,1,2,1,1,multimat-right-multirow-both,4_2_1_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
1,2552818,59,4,1,2,1,1,multimat-right-multirow-both,4_2_1_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
2,2560437,58,4,1,2,1,1,multimat-right-multirow-both,4_2_1_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
3,2555644,59,4,1,2,1,1,multimat-right-multirow-both,4_2_1_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
4,2553241,58,4,1,2,1,1,multimat-right-multirow-both,4_2_1_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
5,2557331,59,4,1,2,1,1,multimat-right-multirow-both,4_2_1_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
6,2556351,59,4,1,2,1,1,multimat-right-multirow-both,4_2_1_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
7,2558447,59,4,1,2,1,1,multimat-right-multirow-both,4_2_1_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
8,2559009,59,4,1,2,1,1,multimat-right-multirow-both,4_2_1_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
9,2551877,60,4,1,2,1,1,multimat-right-multirow-both,4_2_1_1,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
0,2270438,67,4,1,2,2,1,multimat-right-multirow-both,4_2_1_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
1,2270049,68,4,1,2,2,1,multimat-right-multirow-both,4_2_1_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
2,2272018,65,4,1,2,2,1,multimat-right-multirow-both,4_2_1_2,128_128_2_8,163840,128,128,16384,2,8,2x8,n_to_mn
