,Kernel,Kernel_iterations,warps_per_thread_block,right_matrices_per_thread,rows_per_thread,distribution_type,num_cuda_streams,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
6,30243,4935,4,2,16,rectangle,20,multimat-right-work-distribution,4_2_16_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
7,30255,4962,4,2,16,rectangle,20,multimat-right-work-distribution,4_2_16_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
8,30274,4943,4,2,16,rectangle,20,multimat-right-work-distribution,4_2_16_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
9,30214,4956,4,2,16,rectangle,20,multimat-right-work-distribution,4_2_16_rectangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
0,30371,4886,4,2,16,triangle,20,multimat-right-work-distribution,4_2_16_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
1,30420,4849,4,2,16,triangle,20,multimat-right-work-distribution,4_2_16_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
2,30422,4869,4,2,16,triangle,20,multimat-right-work-distribution,4_2_16_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
3,30396,4914,4,2,16,triangle,20,multimat-right-work-distribution,4_2_16_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
4,30349,4936,4,2,16,triangle,20,multimat-right-work-distribution,4_2_16_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
5,30376,4904,4,2,16,triangle,20,multimat-right-work-distribution,4_2_16_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
6,30429,4908,4,2,16,triangle,20,multimat-right-work-distribution,4_2_16_triangle,16_16_2_8,2560,16,16,256,2,8,2x8,n_to_mn
