,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread,left_rows_per_iteration,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
4,41768447,4,8,4,2,basic-multirow_both,8_4_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
5,41874687,4,8,4,2,basic-multirow_both,8_4_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
6,41833217,4,8,4,2,basic-multirow_both,8_4_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
7,41858558,4,8,4,2,basic-multirow_both,8_4_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
8,41840129,4,8,4,2,basic-multirow_both,8_4_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
9,41877246,4,8,4,2,basic-multirow_both,8_4_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
0,37006678,3,8,4,4,basic-multirow_both,8_4_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
1,37406208,4,8,4,4,basic-multirow_both,8_4_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
2,37101977,5,8,4,4,basic-multirow_both,8_4_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
3,37147033,5,8,4,4,basic-multirow_both,8_4_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
4,37078015,5,8,4,4,basic-multirow_both,8_4_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
5,37094400,5,8,4,4,basic-multirow_both,8_4_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
6,37124710,5,8,4,4,basic-multirow_both,8_4_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
7,37099725,5,8,4,4,basic-multirow_both,8_4_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
8,37099929,5,8,4,4,basic-multirow_both,8_4_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
9,37064907,5,8,4,4,basic-multirow_both,8_4_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
0,34114901,3,8,4,8,basic-multirow_both,8_4_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
1,34056192,5,8,4,8,basic-multirow_both,8_4_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
2,34090188,5,8,4,8,basic-multirow_both,8_4_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
3,34107595,5,8,4,8,basic-multirow_both,8_4_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
4,34085067,5,8,4,8,basic-multirow_both,8_4_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
5,34131967,5,8,4,8,basic-multirow_both,8_4_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
6,34087115,5,8,4,8,basic-multirow_both,8_4_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
7,34099200,5,8,4,8,basic-multirow_both,8_4_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
8,34075033,5,8,4,8,basic-multirow_both,8_4_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
9,34078311,5,8,4,8,basic-multirow_both,8_4_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
0,44138153,3,8,8,1,basic-multirow_both,8_8_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
1,43624191,4,8,8,1,basic-multirow_both,8_8_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
2,43680255,4,8,8,1,basic-multirow_both,8_8_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
3,43615745,4,8,8,1,basic-multirow_both,8_8_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
4,43667968,4,8,8,1,basic-multirow_both,8_8_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
5,43672321,4,8,8,1,basic-multirow_both,8_8_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
6,43626239,4,8,8,1,basic-multirow_both,8_8_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
7,43701759,4,8,8,1,basic-multirow_both,8_8_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
8,43754497,4,8,8,1,basic-multirow_both,8_8_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
9,43698432,4,8,8,1,basic-multirow_both,8_8_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
0,35649876,3,8,8,2,basic-multirow_both,8_8_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
1,35836312,5,8,8,2,basic-multirow_both,8_8_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
2,35958782,5,8,8,2,basic-multirow_both,8_8_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
3,35975576,5,8,8,2,basic-multirow_both,8_8_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
4,35894476,5,8,8,2,basic-multirow_both,8_8_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
5,35988684,5,8,8,2,basic-multirow_both,8_8_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
6,35918029,5,8,8,2,basic-multirow_both,8_8_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
7,35875021,5,8,8,2,basic-multirow_both,8_8_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
8,35701144,5,8,8,2,basic-multirow_both,8_8_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
9,35959194,5,8,8,2,basic-multirow_both,8_8_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
0,28939519,4,8,8,4,basic-multirow_both,8_8_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
1,29285204,6,8,8,4,basic-multirow_both,8_8_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
2,29122731,6,8,8,4,basic-multirow_both,8_8_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
3,29001726,6,8,8,4,basic-multirow_both,8_8_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
4,29108052,6,8,8,4,basic-multirow_both,8_8_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
5,29121365,6,8,8,4,basic-multirow_both,8_8_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
6,29127339,6,8,8,4,basic-multirow_both,8_8_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
7,29055829,6,8,8,4,basic-multirow_both,8_8_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
8,29115903,6,8,8,4,basic-multirow_both,8_8_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
9,29125460,6,8,8,4,basic-multirow_both,8_8_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
0,29810943,4,8,8,8,basic-multirow_both,8_8_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
1,29996850,5,8,8,8,basic-multirow_both,8_8_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
2,29971455,6,8,8,8,basic-multirow_both,8_8_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
3,29974016,6,8,8,8,basic-multirow_both,8_8_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
4,29975961,5,8,8,8,basic-multirow_both,8_8_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
5,29978111,6,8,8,8,basic-multirow_both,8_8_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
6,29972991,6,8,8,8,basic-multirow_both,8_8_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
7,29966336,6,8,8,8,basic-multirow_both,8_8_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
8,29941248,6,8,8,8,basic-multirow_both,8_8_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
9,29971115,6,8,8,8,basic-multirow_both,8_8_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one_saturated
0,395653289,1,4,1,1,basic-multirow_both,4_1_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
1,380091278,1,4,1,1,basic-multirow_both,4_1_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
2,379572052,1,4,1,1,basic-multirow_both,4_1_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
3,380032897,1,4,1,1,basic-multirow_both,4_1_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
4,380057495,1,4,1,1,basic-multirow_both,4_1_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
5,379712402,1,4,1,1,basic-multirow_both,4_1_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
6,380041046,1,4,1,1,basic-multirow_both,4_1_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
7,380041015,1,4,1,1,basic-multirow_both,4_1_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
8,379783142,1,4,1,1,basic-multirow_both,4_1_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
9,380081054,1,4,1,1,basic-multirow_both,4_1_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
0,443548797,1,4,1,2,basic-multirow_both,4_1_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
1,427714385,1,4,1,2,basic-multirow_both,4_1_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
2,427972503,1,4,1,2,basic-multirow_both,4_1_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
3,427964294,1,4,1,2,basic-multirow_both,4_1_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
4,427993896,1,4,1,2,basic-multirow_both,4_1_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
5,427958190,1,4,1,2,basic-multirow_both,4_1_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
6,427777893,1,4,1,2,basic-multirow_both,4_1_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
7,427967437,1,4,1,2,basic-multirow_both,4_1_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
8,427428863,1,4,1,2,basic-multirow_both,4_1_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
9,427968444,1,4,1,2,basic-multirow_both,4_1_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
0,440307922,1,4,1,4,basic-multirow_both,4_1_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
1,422313934,1,4,1,4,basic-multirow_both,4_1_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
2,422322052,1,4,1,4,basic-multirow_both,4_1_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
3,425060333,1,4,1,4,basic-multirow_both,4_1_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
4,422325164,1,4,1,4,basic-multirow_both,4_1_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
5,422381439,1,4,1,4,basic-multirow_both,4_1_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
6,422353881,1,4,1,4,basic-multirow_both,4_1_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
7,422281188,1,4,1,4,basic-multirow_both,4_1_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
8,425594726,1,4,1,4,basic-multirow_both,4_1_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
9,423699310,1,4,1,4,basic-multirow_both,4_1_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
0,432208679,1,4,1,8,basic-multirow_both,4_1_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
1,415762298,1,4,1,8,basic-multirow_both,4_1_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
2,416224182,1,4,1,8,basic-multirow_both,4_1_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
3,415777770,1,4,1,8,basic-multirow_both,4_1_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
4,416850830,1,4,1,8,basic-multirow_both,4_1_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
5,415779754,1,4,1,8,basic-multirow_both,4_1_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
6,417546142,1,4,1,8,basic-multirow_both,4_1_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
7,418715637,1,4,1,8,basic-multirow_both,4_1_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
8,419871643,1,4,1,8,basic-multirow_both,4_1_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
9,418460662,1,4,1,8,basic-multirow_both,4_1_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
0,302875457,1,4,2,1,basic-multirow_both,4_2_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
1,287202941,1,4,2,1,basic-multirow_both,4_2_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
2,288323364,1,4,2,1,basic-multirow_both,4_2_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
3,288100067,1,4,2,1,basic-multirow_both,4_2_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
4,287993560,1,4,2,1,basic-multirow_both,4_2_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
5,288078460,1,4,2,1,basic-multirow_both,4_2_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
6,287758056,1,4,2,1,basic-multirow_both,4_2_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
7,288046844,1,4,2,1,basic-multirow_both,4_2_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
8,288087707,1,4,2,1,basic-multirow_both,4_2_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
9,288067199,1,4,2,1,basic-multirow_both,4_2_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
0,271706054,1,4,2,2,basic-multirow_both,4_2_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
1,253641403,1,4,2,2,basic-multirow_both,4_2_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
2,255268707,1,4,2,2,basic-multirow_both,4_2_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
3,254566085,1,4,2,2,basic-multirow_both,4_2_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
4,255179580,1,4,2,2,basic-multirow_both,4_2_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
5,254265060,1,4,2,2,basic-multirow_both,4_2_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
6,253469497,1,4,2,2,basic-multirow_both,4_2_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
7,253437637,1,4,2,2,basic-multirow_both,4_2_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
8,253425476,1,4,2,2,basic-multirow_both,4_2_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
9,254615234,1,4,2,2,basic-multirow_both,4_2_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
0,276083251,1,4,2,4,basic-multirow_both,4_2_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
1,260303710,1,4,2,4,basic-multirow_both,4_2_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
2,261350250,1,4,2,4,basic-multirow_both,4_2_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
3,261344116,1,4,2,4,basic-multirow_both,4_2_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
4,261192565,1,4,2,4,basic-multirow_both,4_2_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
5,261382995,1,4,2,4,basic-multirow_both,4_2_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
6,260440856,1,4,2,4,basic-multirow_both,4_2_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
7,261419799,1,4,2,4,basic-multirow_both,4_2_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
8,261318420,1,4,2,4,basic-multirow_both,4_2_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
9,261019470,1,4,2,4,basic-multirow_both,4_2_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
0,254098968,1,4,2,8,basic-multirow_both,4_2_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
1,237878143,1,4,2,8,basic-multirow_both,4_2_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
2,238209915,1,4,2,8,basic-multirow_both,4_2_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
3,237937500,1,4,2,8,basic-multirow_both,4_2_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
4,238198562,1,4,2,8,basic-multirow_both,4_2_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
5,238245819,1,4,2,8,basic-multirow_both,4_2_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
6,238208923,1,4,2,8,basic-multirow_both,4_2_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
7,238222213,1,4,2,8,basic-multirow_both,4_2_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
8,238205734,1,4,2,8,basic-multirow_both,4_2_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
9,238223236,1,4,2,8,basic-multirow_both,4_2_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
0,229082214,1,4,4,1,basic-multirow_both,4_4_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
1,213558822,1,4,4,1,basic-multirow_both,4_4_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
2,213551742,1,4,4,1,basic-multirow_both,4_4_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
3,212906585,1,4,4,1,basic-multirow_both,4_4_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
4,213620422,1,4,4,1,basic-multirow_both,4_4_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
5,213607009,1,4,4,1,basic-multirow_both,4_4_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
6,214001190,1,4,4,1,basic-multirow_both,4_4_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
7,213628509,1,4,4,1,basic-multirow_both,4_4_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
8,213579299,1,4,4,1,basic-multirow_both,4_4_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
9,212564544,1,4,4,1,basic-multirow_both,4_4_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
0,198369125,1,4,4,2,basic-multirow_both,4_4_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
1,181015075,1,4,4,2,basic-multirow_both,4_4_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
2,181049926,1,4,4,2,basic-multirow_both,4_4_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
3,181109405,1,4,4,2,basic-multirow_both,4_4_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
4,180987518,1,4,4,2,basic-multirow_both,4_4_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
5,181101272,1,4,4,2,basic-multirow_both,4_4_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
6,181434051,1,4,4,2,basic-multirow_both,4_4_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
7,182847076,1,4,4,2,basic-multirow_both,4_4_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
8,181007034,1,4,4,2,basic-multirow_both,4_4_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
9,181074462,1,4,4,2,basic-multirow_both,4_4_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
0,175083526,1,4,4,4,basic-multirow_both,4_4_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
1,161071609,1,4,4,4,basic-multirow_both,4_4_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
2,159812026,1,4,4,4,basic-multirow_both,4_4_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
3,159769027,1,4,4,4,basic-multirow_both,4_4_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
4,159787490,1,4,4,4,basic-multirow_both,4_4_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
5,159785476,1,4,4,4,basic-multirow_both,4_4_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
6,159793701,1,4,4,4,basic-multirow_both,4_4_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
7,159773117,1,4,4,4,basic-multirow_both,4_4_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
8,159786590,1,4,4,4,basic-multirow_both,4_4_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
9,159755813,1,4,4,4,basic-multirow_both,4_4_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
0,159109863,1,4,4,8,basic-multirow_both,4_4_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
1,146709854,1,4,4,8,basic-multirow_both,4_4_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
2,145089019,1,4,4,8,basic-multirow_both,4_4_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
3,143360382,1,4,4,8,basic-multirow_both,4_4_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
4,143740295,1,4,4,8,basic-multirow_both,4_4_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
5,143616348,1,4,4,8,basic-multirow_both,4_4_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
6,144586151,1,4,4,8,basic-multirow_both,4_4_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
7,144573989,1,4,4,8,basic-multirow_both,4_4_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
8,143987197,1,4,4,8,basic-multirow_both,4_4_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
9,143609313,1,4,4,8,basic-multirow_both,4_4_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
0,204501663,1,4,8,1,basic-multirow_both,4_8_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
1,189162078,1,4,8,1,basic-multirow_both,4_8_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
2,187928192,1,4,8,1,basic-multirow_both,4_8_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
3,187685562,1,4,8,1,basic-multirow_both,4_8_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
4,186898971,1,4,8,1,basic-multirow_both,4_8_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
5,188125854,1,4,8,1,basic-multirow_both,4_8_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
6,187865661,1,4,8,1,basic-multirow_both,4_8_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
7,187867736,1,4,8,1,basic-multirow_both,4_8_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
8,188144287,1,4,8,1,basic-multirow_both,4_8_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
9,187469406,1,4,8,1,basic-multirow_both,4_8_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
0,169233062,1,4,8,2,basic-multirow_both,4_8_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
1,151919036,1,4,8,2,basic-multirow_both,4_8_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
2,151884262,1,4,8,2,basic-multirow_both,4_8_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
3,152185379,1,4,8,2,basic-multirow_both,4_8_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
4,152374908,1,4,8,2,basic-multirow_both,4_8_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
5,152223327,1,4,8,2,basic-multirow_both,4_8_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
6,152576446,1,4,8,2,basic-multirow_both,4_8_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
7,152462814,1,4,8,2,basic-multirow_both,4_8_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
8,152619613,1,4,8,2,basic-multirow_both,4_8_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
9,152480285,1,4,8,2,basic-multirow_both,4_8_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
0,132400985,1,4,8,4,basic-multirow_both,4_8_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
1,120600799,1,4,8,4,basic-multirow_both,4_8_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
2,118727005,1,4,8,4,basic-multirow_both,4_8_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
3,119443679,1,4,8,4,basic-multirow_both,4_8_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
4,119314781,1,4,8,4,basic-multirow_both,4_8_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
5,119321823,1,4,8,4,basic-multirow_both,4_8_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
6,117661056,1,4,8,4,basic-multirow_both,4_8_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one_saturated
