,Kernel,Kernel_iterations,warps_per_thread_block,left_matrices_per_thread,right_matrices_per_thread,rows_per_thread,distribution_type,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
2,20670,72579,8,4,4,1,none,multimat-both,8_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
3,20671,72570,8,4,4,1,none,multimat-both,8_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
4,20669,72595,8,4,4,1,none,multimat-both,8_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
5,20670,72572,8,4,4,1,none,multimat-both,8_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,20670,72585,8,4,4,1,none,multimat-both,8_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,20671,72583,8,4,4,1,none,multimat-both,8_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,20673,72578,8,4,4,1,none,multimat-both,8_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,20670,72573,8,4,4,1,none,multimat-both,8_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,15797,94958,4,1,1,1,none,multimat-both,4_1_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
1,15796,94983,4,1,1,1,none,multimat-both,4_1_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
2,15795,94996,4,1,1,1,none,multimat-both,4_1_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
3,15794,94992,4,1,1,1,none,multimat-both,4_1_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
4,15794,95001,4,1,1,1,none,multimat-both,4_1_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
5,15795,94995,4,1,1,1,none,multimat-both,4_1_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
6,15795,95002,4,1,1,1,none,multimat-both,4_1_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
7,15793,95001,4,1,1,1,none,multimat-both,4_1_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
8,15793,95009,4,1,1,1,none,multimat-both,4_1_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
9,15793,94987,4,1,1,1,none,multimat-both,4_1_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
0,13605,110236,4,1,2,1,none,multimat-both,4_1_2,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
1,13621,110160,4,1,2,1,none,multimat-both,4_1_2,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
2,13603,110292,4,1,2,1,none,multimat-both,4_1_2,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
3,13621,110137,4,1,2,1,none,multimat-both,4_1_2,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
4,13603,110312,4,1,2,1,none,multimat-both,4_1_2,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
