,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread_right_matrix,right_matrices_per_thread,left_rows_per_iteration,num_cuda_streams,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,506793,296,8,4,4,1,20,multimat-right-multirow-both,8_4_4_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
1,506857,296,8,4,4,1,20,multimat-right-multirow-both,8_4_4_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
2,507020,296,8,4,4,1,20,multimat-right-multirow-both,8_4_4_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
3,507042,296,8,4,4,1,20,multimat-right-multirow-both,8_4_4_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
4,507005,296,8,4,4,1,20,multimat-right-multirow-both,8_4_4_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
5,506896,296,8,4,4,1,20,multimat-right-multirow-both,8_4_4_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
6,506937,296,8,4,4,1,20,multimat-right-multirow-both,8_4_4_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
7,506960,296,8,4,4,1,20,multimat-right-multirow-both,8_4_4_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
8,506913,296,8,4,4,1,20,multimat-right-multirow-both,8_4_4_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
9,507011,296,8,4,4,1,20,multimat-right-multirow-both,8_4_4_1,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
0,386885,388,8,4,4,2,20,multimat-right-multirow-both,8_4_4_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
1,386898,388,8,4,4,2,20,multimat-right-multirow-both,8_4_4_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
2,386898,388,8,4,4,2,20,multimat-right-multirow-both,8_4_4_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
3,387044,388,8,4,4,2,20,multimat-right-multirow-both,8_4_4_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
4,387040,388,8,4,4,2,20,multimat-right-multirow-both,8_4_4_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
5,386964,388,8,4,4,2,20,multimat-right-multirow-both,8_4_4_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
6,386971,388,8,4,4,2,20,multimat-right-multirow-both,8_4_4_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
7,386989,388,8,4,4,2,20,multimat-right-multirow-both,8_4_4_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
8,386967,388,8,4,4,2,20,multimat-right-multirow-both,8_4_4_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
9,387487,388,8,4,4,2,20,multimat-right-multirow-both,8_4_4_2,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
0,298573,503,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
1,298509,503,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
2,298584,503,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
3,298572,503,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
4,298561,503,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
5,298444,503,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
6,298496,503,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
7,298496,503,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
8,298498,503,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
9,298737,503,8,4,4,4,20,multimat-right-multirow-both,8_4_4_4,64_64_2_8,40960,64,64,4096,2,8,2x8,n_to_mn
0,351338,428,4,1,1,4,20,multimat-right-multirow-both,4_1_1_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
1,351261,429,4,1,1,4,20,multimat-right-multirow-both,4_1_1_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
2,350846,426,4,1,1,4,20,multimat-right-multirow-both,4_1_1_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
3,351067,426,4,1,1,4,20,multimat-right-multirow-both,4_1_1_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
4,350317,429,4,1,1,4,20,multimat-right-multirow-both,4_1_1_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
5,351293,429,4,1,1,4,20,multimat-right-multirow-both,4_1_1_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
6,350650,429,4,1,1,4,20,multimat-right-multirow-both,4_1_1_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
7,350512,428,4,1,1,4,20,multimat-right-multirow-both,4_1_1_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
8,350576,431,4,1,1,4,20,multimat-right-multirow-both,4_1_1_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
9,351663,429,4,1,1,4,20,multimat-right-multirow-both,4_1_1_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
0,349403,431,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
1,349306,429,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
2,350126,431,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
3,349022,430,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
4,349501,430,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
5,349140,429,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
6,349651,429,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
7,349098,430,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
8,349711,430,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
9,349175,431,4,1,1,1,20,multimat-right-multirow-both,4_1_1_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
0,349924,427,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
1,349758,430,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
2,349792,429,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
3,349718,429,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
4,349097,429,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
5,350648,427,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
6,349515,428,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
7,349299,431,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
8,350552,429,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
9,349463,429,4,1,1,2,20,multimat-right-multirow-both,4_1_1_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
0,343177,437,4,2,1,1,20,multimat-right-multirow-both,4_1_2_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
1,343350,437,4,2,1,1,20,multimat-right-multirow-both,4_1_2_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
2,343284,438,4,2,1,1,20,multimat-right-multirow-both,4_1_2_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
3,343247,437,4,2,1,1,20,multimat-right-multirow-both,4_1_2_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
4,343159,437,4,2,1,1,20,multimat-right-multirow-both,4_1_2_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
5,343227,438,4,2,1,1,20,multimat-right-multirow-both,4_1_2_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
6,343262,437,4,2,1,1,20,multimat-right-multirow-both,4_1_2_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
7,343231,437,4,2,1,1,20,multimat-right-multirow-both,4_1_2_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
8,343182,438,4,2,1,1,20,multimat-right-multirow-both,4_1_2_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
9,343600,437,4,2,1,1,20,multimat-right-multirow-both,4_1_2_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
0,293271,512,4,2,1,2,20,multimat-right-multirow-both,4_1_2_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
1,293189,512,4,2,1,2,20,multimat-right-multirow-both,4_1_2_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
2,293143,513,4,2,1,2,20,multimat-right-multirow-both,4_1_2_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
3,293149,512,4,2,1,2,20,multimat-right-multirow-both,4_1_2_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
4,293166,512,4,2,1,2,20,multimat-right-multirow-both,4_1_2_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
5,293204,512,4,2,1,2,20,multimat-right-multirow-both,4_1_2_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
6,293118,512,4,2,1,2,20,multimat-right-multirow-both,4_1_2_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
7,293156,512,4,2,1,2,20,multimat-right-multirow-both,4_1_2_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
8,293147,512,4,2,1,2,20,multimat-right-multirow-both,4_1_2_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
9,293305,512,4,2,1,2,20,multimat-right-multirow-both,4_1_2_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
0,288863,519,4,2,1,4,20,multimat-right-multirow-both,4_1_2_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
1,288815,520,4,2,1,4,20,multimat-right-multirow-both,4_1_2_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
2,289013,520,4,2,1,4,20,multimat-right-multirow-both,4_1_2_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
3,288777,520,4,2,1,4,20,multimat-right-multirow-both,4_1_2_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
4,288842,520,4,2,1,4,20,multimat-right-multirow-both,4_1_2_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
5,288890,520,4,2,1,4,20,multimat-right-multirow-both,4_1_2_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
6,288831,520,4,2,1,4,20,multimat-right-multirow-both,4_1_2_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
7,288831,520,4,2,1,4,20,multimat-right-multirow-both,4_1_2_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
8,288814,520,4,2,1,4,20,multimat-right-multirow-both,4_1_2_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
9,289130,520,4,2,1,4,20,multimat-right-multirow-both,4_1_2_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
0,284278,528,4,4,1,1,20,multimat-right-multirow-both,4_1_4_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
1,284303,528,4,4,1,1,20,multimat-right-multirow-both,4_1_4_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
2,284289,528,4,4,1,1,20,multimat-right-multirow-both,4_1_4_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
3,284382,528,4,4,1,1,20,multimat-right-multirow-both,4_1_4_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
4,284365,528,4,4,1,1,20,multimat-right-multirow-both,4_1_4_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
5,284219,528,4,4,1,1,20,multimat-right-multirow-both,4_1_4_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
6,284281,528,4,4,1,1,20,multimat-right-multirow-both,4_1_4_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
7,284179,528,4,4,1,1,20,multimat-right-multirow-both,4_1_4_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
8,284262,528,4,4,1,1,20,multimat-right-multirow-both,4_1_4_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
9,284291,528,4,4,1,1,20,multimat-right-multirow-both,4_1_4_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
0,233759,642,4,4,1,2,20,multimat-right-multirow-both,4_1_4_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
1,233739,642,4,4,1,2,20,multimat-right-multirow-both,4_1_4_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
2,233641,642,4,4,1,2,20,multimat-right-multirow-both,4_1_4_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
3,233640,642,4,4,1,2,20,multimat-right-multirow-both,4_1_4_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
4,233662,643,4,4,1,2,20,multimat-right-multirow-both,4_1_4_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
5,233733,642,4,4,1,2,20,multimat-right-multirow-both,4_1_4_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
6,233610,642,4,4,1,2,20,multimat-right-multirow-both,4_1_4_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
7,233721,642,4,4,1,2,20,multimat-right-multirow-both,4_1_4_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
8,233626,642,4,4,1,2,20,multimat-right-multirow-both,4_1_4_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
9,233613,642,4,4,1,2,20,multimat-right-multirow-both,4_1_4_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
0,197251,761,4,4,1,4,20,multimat-right-multirow-both,4_1_4_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
1,197317,761,4,4,1,4,20,multimat-right-multirow-both,4_1_4_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
2,197229,761,4,4,1,4,20,multimat-right-multirow-both,4_1_4_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
3,197221,761,4,4,1,4,20,multimat-right-multirow-both,4_1_4_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
4,197199,761,4,4,1,4,20,multimat-right-multirow-both,4_1_4_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
5,197167,761,4,4,1,4,20,multimat-right-multirow-both,4_1_4_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
6,197192,761,4,4,1,4,20,multimat-right-multirow-both,4_1_4_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
7,197210,761,4,4,1,4,20,multimat-right-multirow-both,4_1_4_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
8,197178,761,4,4,1,4,20,multimat-right-multirow-both,4_1_4_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
9,197222,761,4,4,1,4,20,multimat-right-multirow-both,4_1_4_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
0,337691,444,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
1,337766,444,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
2,337651,445,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
3,337897,444,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
4,337816,445,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
5,337817,445,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
6,337817,444,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
7,337740,444,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
8,337692,445,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
9,338121,444,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
0,336105,446,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
1,335982,446,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
2,336111,447,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
3,336187,447,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
4,336148,449,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
5,336313,447,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
6,335785,447,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
7,336270,446,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
8,336152,446,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
9,336711,447,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
0,309497,483,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
1,309613,485,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
2,309663,484,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
3,309594,485,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
4,309925,485,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
5,309506,485,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
6,309748,485,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
7,309666,485,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
8,309910,485,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
9,309301,486,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
0,311851,481,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
1,311838,481,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
2,311902,481,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
3,311916,481,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
4,311879,481,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
5,311903,481,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
6,311908,481,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
7,311825,481,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
8,311881,481,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
9,312157,481,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
0,232308,646,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
1,232281,647,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
2,232252,646,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
3,232205,646,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
4,232234,646,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
5,232208,646,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
6,232239,646,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
7,232278,646,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
8,232217,646,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
9,232185,646,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
0,197981,758,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
1,198009,758,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
2,197862,757,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
3,197894,758,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
4,197858,758,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
5,197801,759,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
6,197842,759,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
7,197893,758,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
8,197879,758,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
9,197878,758,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
0,381206,394,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
1,381233,394,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
2,381234,394,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
3,381206,394,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
4,381252,394,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
5,381230,394,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
6,381227,394,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
7,381178,394,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
8,381224,394,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
9,381891,394,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
0,281325,534,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
1,281355,534,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
2,281445,534,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
3,281331,534,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
4,281358,534,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
5,281310,533,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
6,281351,534,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
7,281366,534,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,64_64_4_16,81920,64,64,4096,4,16,4x16,n_to_mn
