,Kernel,Kernel_iterations,warps_per_thread_block,right_matrices_per_thread,rows_per_thread,distribution_type,num_cuda_streams,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
2,304071,493,4,8,8,triangle,20,multimat-right-work-distribution,4_8_8_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,304072,494,4,8,8,triangle,20,multimat-right-work-distribution,4_8_8_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,304142,493,4,8,8,triangle,20,multimat-right-work-distribution,4_8_8_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,304249,494,4,8,8,triangle,20,multimat-right-work-distribution,4_8_8_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,304378,494,4,8,8,triangle,20,multimat-right-work-distribution,4_8_8_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,304054,495,4,8,8,triangle,20,multimat-right-work-distribution,4_8_8_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,303999,493,4,8,8,triangle,20,multimat-right-work-distribution,4_8_8_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,304548,494,4,8,8,triangle,20,multimat-right-work-distribution,4_8_8_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,327234,460,4,8,16,rectangle,20,multimat-right-work-distribution,4_8_16_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,326355,459,4,8,16,rectangle,20,multimat-right-work-distribution,4_8_16_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,326375,460,4,8,16,rectangle,20,multimat-right-work-distribution,4_8_16_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,326656,461,4,8,16,rectangle,20,multimat-right-work-distribution,4_8_16_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,326439,459,4,8,16,rectangle,20,multimat-right-work-distribution,4_8_16_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,326423,461,4,8,16,rectangle,20,multimat-right-work-distribution,4_8_16_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,327125,461,4,8,16,rectangle,20,multimat-right-work-distribution,4_8_16_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,326651,459,4,8,16,rectangle,20,multimat-right-work-distribution,4_8_16_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,326828,461,4,8,16,rectangle,20,multimat-right-work-distribution,4_8_16_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,326682,460,4,8,16,rectangle,20,multimat-right-work-distribution,4_8_16_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,324155,461,4,8,16,triangle,20,multimat-right-work-distribution,4_8_16_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,323843,463,4,8,16,triangle,20,multimat-right-work-distribution,4_8_16_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,324421,463,4,8,16,triangle,20,multimat-right-work-distribution,4_8_16_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,323993,464,4,8,16,triangle,20,multimat-right-work-distribution,4_8_16_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,324087,464,4,8,16,triangle,20,multimat-right-work-distribution,4_8_16_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,324556,462,4,8,16,triangle,20,multimat-right-work-distribution,4_8_16_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,324304,463,4,8,16,triangle,20,multimat-right-work-distribution,4_8_16_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,323923,463,4,8,16,triangle,20,multimat-right-work-distribution,4_8_16_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,323941,463,4,8,16,triangle,20,multimat-right-work-distribution,4_8_16_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,324120,464,4,8,16,triangle,20,multimat-right-work-distribution,4_8_16_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,621851,246,8,1,1,rectangle,20,multimat-right-work-distribution,8_1_1_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,621837,243,8,1,1,rectangle,20,multimat-right-work-distribution,8_1_1_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,624015,243,8,1,1,rectangle,20,multimat-right-work-distribution,8_1_1_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,621594,243,8,1,1,rectangle,20,multimat-right-work-distribution,8_1_1_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,630055,235,8,1,1,rectangle,20,multimat-right-work-distribution,8_1_1_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,622911,242,8,1,1,rectangle,20,multimat-right-work-distribution,8_1_1_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,624703,243,8,1,1,rectangle,20,multimat-right-work-distribution,8_1_1_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,621792,242,8,1,1,rectangle,20,multimat-right-work-distribution,8_1_1_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,626691,243,8,1,1,rectangle,20,multimat-right-work-distribution,8_1_1_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,627492,241,8,1,1,rectangle,20,multimat-right-work-distribution,8_1_1_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,602752,256,8,1,1,triangle,20,multimat-right-work-distribution,8_1_1_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,605333,250,8,1,1,triangle,20,multimat-right-work-distribution,8_1_1_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,603160,249,8,1,1,triangle,20,multimat-right-work-distribution,8_1_1_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,605856,251,8,1,1,triangle,20,multimat-right-work-distribution,8_1_1_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,609109,248,8,1,1,triangle,20,multimat-right-work-distribution,8_1_1_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,603183,249,8,1,1,triangle,20,multimat-right-work-distribution,8_1_1_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,602945,250,8,1,1,triangle,20,multimat-right-work-distribution,8_1_1_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,603102,249,8,1,1,triangle,20,multimat-right-work-distribution,8_1_1_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,611309,251,8,1,1,triangle,20,multimat-right-work-distribution,8_1_1_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,607443,249,8,1,1,triangle,20,multimat-right-work-distribution,8_1_1_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,547604,274,8,1,4,rectangle,20,multimat-right-work-distribution,8_1_4_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,547713,274,8,1,4,rectangle,20,multimat-right-work-distribution,8_1_4_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,547628,274,8,1,4,rectangle,20,multimat-right-work-distribution,8_1_4_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,547660,274,8,1,4,rectangle,20,multimat-right-work-distribution,8_1_4_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,547405,274,8,1,4,rectangle,20,multimat-right-work-distribution,8_1_4_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,547403,274,8,1,4,rectangle,20,multimat-right-work-distribution,8_1_4_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,547496,274,8,1,4,rectangle,20,multimat-right-work-distribution,8_1_4_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,547466,274,8,1,4,rectangle,20,multimat-right-work-distribution,8_1_4_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,547985,274,8,1,4,rectangle,20,multimat-right-work-distribution,8_1_4_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,547451,274,8,1,4,rectangle,20,multimat-right-work-distribution,8_1_4_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,545762,275,8,1,4,triangle,20,multimat-right-work-distribution,8_1_4_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,545744,275,8,1,4,triangle,20,multimat-right-work-distribution,8_1_4_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,545716,275,8,1,4,triangle,20,multimat-right-work-distribution,8_1_4_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,545634,275,8,1,4,triangle,20,multimat-right-work-distribution,8_1_4_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,545766,275,8,1,4,triangle,20,multimat-right-work-distribution,8_1_4_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,545673,275,8,1,4,triangle,20,multimat-right-work-distribution,8_1_4_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,545717,275,8,1,4,triangle,20,multimat-right-work-distribution,8_1_4_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,545727,275,8,1,4,triangle,20,multimat-right-work-distribution,8_1_4_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,545722,275,8,1,4,triangle,20,multimat-right-work-distribution,8_1_4_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,545651,275,8,1,4,triangle,20,multimat-right-work-distribution,8_1_4_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,549480,273,8,1,8,rectangle,20,multimat-right-work-distribution,8_1_8_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,549710,273,8,1,8,rectangle,20,multimat-right-work-distribution,8_1_8_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,549423,273,8,1,8,rectangle,20,multimat-right-work-distribution,8_1_8_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,549711,273,8,1,8,rectangle,20,multimat-right-work-distribution,8_1_8_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,549672,273,8,1,8,rectangle,20,multimat-right-work-distribution,8_1_8_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,549612,273,8,1,8,rectangle,20,multimat-right-work-distribution,8_1_8_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,549639,273,8,1,8,rectangle,20,multimat-right-work-distribution,8_1_8_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,549601,274,8,1,8,rectangle,20,multimat-right-work-distribution,8_1_8_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,549629,273,8,1,8,rectangle,20,multimat-right-work-distribution,8_1_8_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,549543,273,8,1,8,rectangle,20,multimat-right-work-distribution,8_1_8_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,548584,274,8,1,8,triangle,20,multimat-right-work-distribution,8_1_8_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,548508,274,8,1,8,triangle,20,multimat-right-work-distribution,8_1_8_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,548438,274,8,1,8,triangle,20,multimat-right-work-distribution,8_1_8_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,548349,274,8,1,8,triangle,20,multimat-right-work-distribution,8_1_8_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,548465,274,8,1,8,triangle,20,multimat-right-work-distribution,8_1_8_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,548667,274,8,1,8,triangle,20,multimat-right-work-distribution,8_1_8_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,548475,274,8,1,8,triangle,20,multimat-right-work-distribution,8_1_8_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,548449,274,8,1,8,triangle,20,multimat-right-work-distribution,8_1_8_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,549415,274,8,1,8,triangle,20,multimat-right-work-distribution,8_1_8_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,548250,274,8,1,8,triangle,20,multimat-right-work-distribution,8_1_8_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,562343,267,8,1,16,rectangle,20,multimat-right-work-distribution,8_1_16_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,561557,267,8,1,16,rectangle,20,multimat-right-work-distribution,8_1_16_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,561583,268,8,1,16,rectangle,20,multimat-right-work-distribution,8_1_16_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,561582,267,8,1,16,rectangle,20,multimat-right-work-distribution,8_1_16_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,561748,267,8,1,16,rectangle,20,multimat-right-work-distribution,8_1_16_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,562141,267,8,1,16,rectangle,20,multimat-right-work-distribution,8_1_16_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,561528,267,8,1,16,rectangle,20,multimat-right-work-distribution,8_1_16_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,562094,268,8,1,16,rectangle,20,multimat-right-work-distribution,8_1_16_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,562172,267,8,1,16,rectangle,20,multimat-right-work-distribution,8_1_16_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,561448,267,8,1,16,rectangle,20,multimat-right-work-distribution,8_1_16_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,561362,268,8,1,16,triangle,20,multimat-right-work-distribution,8_1_16_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,560704,268,8,1,16,triangle,20,multimat-right-work-distribution,8_1_16_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,561470,268,8,1,16,triangle,20,multimat-right-work-distribution,8_1_16_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,561001,268,8,1,16,triangle,20,multimat-right-work-distribution,8_1_16_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,561365,268,8,1,16,triangle,20,multimat-right-work-distribution,8_1_16_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,561093,268,8,1,16,triangle,20,multimat-right-work-distribution,8_1_16_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,560964,268,8,1,16,triangle,20,multimat-right-work-distribution,8_1_16_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,560834,268,8,1,16,triangle,20,multimat-right-work-distribution,8_1_16_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,561117,268,8,1,16,triangle,20,multimat-right-work-distribution,8_1_16_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,561261,268,8,1,16,triangle,20,multimat-right-work-distribution,8_1_16_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,422254,366,8,2,1,rectangle,20,multimat-right-work-distribution,8_2_1_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,424971,357,8,2,1,rectangle,20,multimat-right-work-distribution,8_2_1_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,422821,357,8,2,1,rectangle,20,multimat-right-work-distribution,8_2_1_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,423247,355,8,2,1,rectangle,20,multimat-right-work-distribution,8_2_1_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,426171,358,8,2,1,rectangle,20,multimat-right-work-distribution,8_2_1_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,422896,357,8,2,1,rectangle,20,multimat-right-work-distribution,8_2_1_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,422768,357,8,2,1,rectangle,20,multimat-right-work-distribution,8_2_1_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,424883,358,8,2,1,rectangle,20,multimat-right-work-distribution,8_2_1_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,427496,358,8,2,1,rectangle,20,multimat-right-work-distribution,8_2_1_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,422939,356,8,2,1,rectangle,20,multimat-right-work-distribution,8_2_1_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,420931,368,8,2,1,triangle,20,multimat-right-work-distribution,8_2_1_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,419317,360,8,2,1,triangle,20,multimat-right-work-distribution,8_2_1_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,419706,357,8,2,1,triangle,20,multimat-right-work-distribution,8_2_1_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,419486,360,8,2,1,triangle,20,multimat-right-work-distribution,8_2_1_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,430343,360,8,2,1,triangle,20,multimat-right-work-distribution,8_2_1_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,420444,351,8,2,1,triangle,20,multimat-right-work-distribution,8_2_1_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,419642,361,8,2,1,triangle,20,multimat-right-work-distribution,8_2_1_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,419453,361,8,2,1,triangle,20,multimat-right-work-distribution,8_2_1_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,419727,358,8,2,1,triangle,20,multimat-right-work-distribution,8_2_1_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,427147,354,8,2,1,triangle,20,multimat-right-work-distribution,8_2_1_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,384769,392,8,2,4,rectangle,20,multimat-right-work-distribution,8_2_4_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,385478,390,8,2,4,rectangle,20,multimat-right-work-distribution,8_2_4_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,385471,390,8,2,4,rectangle,20,multimat-right-work-distribution,8_2_4_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,385401,390,8,2,4,rectangle,20,multimat-right-work-distribution,8_2_4_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,385294,389,8,2,4,rectangle,20,multimat-right-work-distribution,8_2_4_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,385448,390,8,2,4,rectangle,20,multimat-right-work-distribution,8_2_4_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,385364,389,8,2,4,rectangle,20,multimat-right-work-distribution,8_2_4_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,385421,390,8,2,4,rectangle,20,multimat-right-work-distribution,8_2_4_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,385194,390,8,2,4,rectangle,20,multimat-right-work-distribution,8_2_4_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,385929,390,8,2,4,rectangle,20,multimat-right-work-distribution,8_2_4_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,383691,394,8,2,4,triangle,20,multimat-right-work-distribution,8_2_4_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,384219,391,8,2,4,triangle,20,multimat-right-work-distribution,8_2_4_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,384370,391,8,2,4,triangle,20,multimat-right-work-distribution,8_2_4_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,384235,391,8,2,4,triangle,20,multimat-right-work-distribution,8_2_4_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,385901,391,8,2,4,triangle,20,multimat-right-work-distribution,8_2_4_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,385706,389,8,2,4,triangle,20,multimat-right-work-distribution,8_2_4_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,384291,391,8,2,4,triangle,20,multimat-right-work-distribution,8_2_4_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,384237,391,8,2,4,triangle,20,multimat-right-work-distribution,8_2_4_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,384262,390,8,2,4,triangle,20,multimat-right-work-distribution,8_2_4_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,386072,391,8,2,4,triangle,20,multimat-right-work-distribution,8_2_4_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,389805,385,8,2,8,rectangle,20,multimat-right-work-distribution,8_2_8_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,389538,386,8,2,8,rectangle,20,multimat-right-work-distribution,8_2_8_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,389473,385,8,2,8,rectangle,20,multimat-right-work-distribution,8_2_8_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,389532,385,8,2,8,rectangle,20,multimat-right-work-distribution,8_2_8_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,389367,385,8,2,8,rectangle,20,multimat-right-work-distribution,8_2_8_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,389317,386,8,2,8,rectangle,20,multimat-right-work-distribution,8_2_8_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,389847,386,8,2,8,rectangle,20,multimat-right-work-distribution,8_2_8_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,389897,386,8,2,8,rectangle,20,multimat-right-work-distribution,8_2_8_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,390014,386,8,2,8,rectangle,20,multimat-right-work-distribution,8_2_8_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,389567,385,8,2,8,rectangle,20,multimat-right-work-distribution,8_2_8_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,387024,387,8,2,8,triangle,20,multimat-right-work-distribution,8_2_8_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,386721,388,8,2,8,triangle,20,multimat-right-work-distribution,8_2_8_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,386739,388,8,2,8,triangle,20,multimat-right-work-distribution,8_2_8_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,386803,388,8,2,8,triangle,20,multimat-right-work-distribution,8_2_8_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,388429,388,8,2,8,triangle,20,multimat-right-work-distribution,8_2_8_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,389310,386,8,2,8,triangle,20,multimat-right-work-distribution,8_2_8_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,387124,387,8,2,8,triangle,20,multimat-right-work-distribution,8_2_8_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,387018,387,8,2,8,triangle,20,multimat-right-work-distribution,8_2_8_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,386858,388,8,2,8,triangle,20,multimat-right-work-distribution,8_2_8_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,389202,388,8,2,8,triangle,20,multimat-right-work-distribution,8_2_8_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,408488,367,8,2,16,rectangle,20,multimat-right-work-distribution,8_2_16_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,408907,367,8,2,16,rectangle,20,multimat-right-work-distribution,8_2_16_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,408673,368,8,2,16,rectangle,20,multimat-right-work-distribution,8_2_16_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,408579,367,8,2,16,rectangle,20,multimat-right-work-distribution,8_2_16_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,408494,367,8,2,16,rectangle,20,multimat-right-work-distribution,8_2_16_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,409171,367,8,2,16,rectangle,20,multimat-right-work-distribution,8_2_16_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,408724,367,8,2,16,rectangle,20,multimat-right-work-distribution,8_2_16_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
7,408405,367,8,2,16,rectangle,20,multimat-right-work-distribution,8_2_16_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
8,408235,367,8,2,16,rectangle,20,multimat-right-work-distribution,8_2_16_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
9,408633,366,8,2,16,rectangle,20,multimat-right-work-distribution,8_2_16_rectangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
0,403615,371,8,2,16,triangle,20,multimat-right-work-distribution,8_2_16_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
1,404172,371,8,2,16,triangle,20,multimat-right-work-distribution,8_2_16_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
2,403967,372,8,2,16,triangle,20,multimat-right-work-distribution,8_2_16_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
3,404198,372,8,2,16,triangle,20,multimat-right-work-distribution,8_2_16_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
4,404195,372,8,2,16,triangle,20,multimat-right-work-distribution,8_2_16_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
5,403634,372,8,2,16,triangle,20,multimat-right-work-distribution,8_2_16_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
6,403838,372,8,2,16,triangle,20,multimat-right-work-distribution,8_2_16_triangle,64_64_8_32,163840,64,64,4096,8,32,8x32,n_to_mn
