,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread_right_matrix,right_matrices_per_thread,left_rows_per_iteration,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,27571,54407,4,1,1,2,multimat-right-multirow-both,4_1_1_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,24011,62462,4,1,1,4,multimat-right-multirow-both,4_1_1_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,44765,33508,4,2,1,1,multimat-right-multirow-both,4_1_2_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,34037,44073,4,2,1,2,multimat-right-multirow-both,4_1_2_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,35754,41963,4,2,1,4,multimat-right-multirow-both,4_1_2_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,46779,32067,4,4,1,1,multimat-right-multirow-both,4_1_4_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,41643,36019,4,4,1,2,multimat-right-multirow-both,4_1_4_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,32697,45880,4,4,1,4,multimat-right-multirow-both,4_1_4_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,45155,33220,4,1,2,1,multimat-right-multirow-both,4_2_1_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,41406,36231,4,1,2,2,multimat-right-multirow-both,4_2_1_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,40964,36619,4,1,2,4,multimat-right-multirow-both,4_2_1_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,66201,22658,4,2,2,1,multimat-right-multirow-both,4_2_2_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,44201,33932,4,2,2,2,multimat-right-multirow-both,4_2_2_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,34261,43782,4,2,2,4,multimat-right-multirow-both,4_2_2_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,86993,17244,4,4,2,1,multimat-right-multirow-both,4_2_4_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,64446,23276,4,4,2,2,multimat-right-multirow-both,4_2_4_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,48854,30692,4,4,2,4,multimat-right-multirow-both,4_2_4_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,46772,32071,4,1,4,1,multimat-right-multirow-both,4_4_1_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,35155,42671,4,1,4,2,multimat-right-multirow-both,4_4_1_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,32249,46515,4,1,4,4,multimat-right-multirow-both,4_4_1_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,50130,29922,4,2,4,1,multimat-right-multirow-both,4_4_2_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,37836,39636,4,2,4,2,multimat-right-multirow-both,4_4_2_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,34233,43815,4,2,4,4,multimat-right-multirow-both,4_4_2_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,62205,24116,4,4,4,1,multimat-right-multirow-both,4_4_4_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,57716,25992,4,4,4,2,multimat-right-multirow-both,4_4_4_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,40679,36894,4,4,4,4,multimat-right-multirow-both,4_4_4_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,40971,36605,8,1,1,1,multimat-right-multirow-both,8_1_1_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,30691,48875,8,1,1,2,multimat-right-multirow-both,8_1_1_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,27201,55196,8,1,1,4,multimat-right-multirow-both,8_1_1_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,46542,32230,8,2,1,1,multimat-right-multirow-both,8_1_2_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,35826,41872,8,2,1,2,multimat-right-multirow-both,8_1_2_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,38071,39407,8,2,1,4,multimat-right-multirow-both,8_1_2_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,47677,31465,8,4,1,1,multimat-right-multirow-both,8_1_4_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,42449,35342,8,4,1,2,multimat-right-multirow-both,8_1_4_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,35223,42620,8,4,1,4,multimat-right-multirow-both,8_1_4_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,46999,31917,8,1,2,1,multimat-right-multirow-both,8_2_1_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,43378,34577,8,1,2,2,multimat-right-multirow-both,8_2_1_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,43593,34408,8,1,2,4,multimat-right-multirow-both,8_2_1_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,67854,22092,8,2,2,1,multimat-right-multirow-both,8_2_2_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,49363,30386,8,2,2,2,multimat-right-multirow-both,8_2_2_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,40527,37011,8,2,2,4,multimat-right-multirow-both,8_2_2_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,87329,17177,8,4,2,1,multimat-right-multirow-both,8_2_4_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,66578,22531,8,4,2,2,multimat-right-multirow-both,8_2_4_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,53084,28261,8,4,2,4,multimat-right-multirow-both,8_2_4_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,49013,30605,8,1,4,1,multimat-right-multirow-both,8_4_1_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,37142,40386,8,1,4,2,multimat-right-multirow-both,8_4_1_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,36721,40851,8,1,4,4,multimat-right-multirow-both,8_4_1_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,55688,26937,8,2,4,1,multimat-right-multirow-both,8_4_2_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,41757,35881,8,2,4,2,multimat-right-multirow-both,8_4_2_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,40586,36960,8,2,4,4,multimat-right-multirow-both,8_4_2_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,68352,21954,8,4,4,1,multimat-right-multirow-both,8_4_4_1,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,61649,24334,8,4,4,2,multimat-right-multirow-both,8_4_4_2,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,46783,32064,8,4,4,4,multimat-right-multirow-both,8_4_4_4,32_32_1_2,3072,32,32,1024,1,2,1x2,one_to_many
0,19285,77774,4,1,1,1,multimat-right-multirow-both,4_1_1_1,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
0,15309,97989,4,1,1,2,multimat-right-multirow-both,4_1_1_2,16_16_1_32,8448,16,16,256,1,32,1x32,one_to_many
