,Kernel,Kernel_iterations,shifts_per_thread_block,shared_mem_row_size,shared_mem_rows,strided_load,column_group_per_block,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,42223,35527,32,32,32,1,0,warp-per-shift-shared-memory,32_32_True_False,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,48397,30995,32,32,32,1,1,warp-per-shift-shared-memory,32_32_True_True,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,46736,32096,32,128,32,0,0,warp-per-shift-shared-memory,32_128_False_False,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,46731,32099,32,128,32,0,1,warp-per-shift-shared-memory,32_128_False_True,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,37160,40351,32,128,32,1,0,warp-per-shift-shared-memory,32_128_True_False,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,37127,40401,32,128,32,1,1,warp-per-shift-shared-memory,32_128_True_True,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,404386,3708,8,32,8,0,0,warp-per-shift-shared-memory,8_32_False_False,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,423511,3540,8,32,8,0,1,warp-per-shift-shared-memory,8_32_False_True,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,300531,4989,8,32,8,1,0,warp-per-shift-shared-memory,8_32_True_False,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,316190,4740,8,32,8,1,1,warp-per-shift-shared-memory,8_32_True_True,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,273604,5479,8,128,8,0,0,warp-per-shift-shared-memory,8_128_False_False,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,273631,5479,8,128,8,0,1,warp-per-shift-shared-memory,8_128_False_True,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,208174,7203,8,128,8,1,0,warp-per-shift-shared-memory,8_128_True_False,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,208154,7199,8,128,8,1,1,warp-per-shift-shared-memory,8_128_True_True,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,280277,5349,8,256,8,0,0,warp-per-shift-shared-memory,8_256_False_False,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,280277,5348,8,256,8,0,1,warp-per-shift-shared-memory,8_256_False_True,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
