,Kernel,Kernel_iterations,warps_per_thread_block,left_matrices_per_thread,right_matrices_per_thread,rows_per_thread,distribution_type,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
2,28838,52022,8,4,4,1,none,multimat-both,8_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
3,28835,52019,8,4,4,1,none,multimat-both,8_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
4,28836,52015,8,4,4,1,none,multimat-both,8_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
5,28836,52018,8,4,4,1,none,multimat-both,8_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,28846,52017,8,4,4,1,none,multimat-both,8_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,28846,52006,8,4,4,1,none,multimat-both,8_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,28843,52000,8,4,4,1,none,multimat-both,8_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,28847,51997,8,4,4,1,none,multimat-both,8_4_4,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,20262,73801,4,1,1,1,none,multimat-both,4_1_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
1,20255,74063,4,1,1,1,none,multimat-both,4_1_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
2,20259,74061,4,1,1,1,none,multimat-both,4_1_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
3,20257,74069,4,1,1,1,none,multimat-both,4_1_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
4,20254,74064,4,1,1,1,none,multimat-both,4_1_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
5,20260,74058,4,1,1,1,none,multimat-both,4_1_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
6,20261,74016,4,1,1,1,none,multimat-both,4_1_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
7,20260,74055,4,1,1,1,none,multimat-both,4_1_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
8,20259,74059,4,1,1,1,none,multimat-both,4_1_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
9,20258,74063,4,1,1,1,none,multimat-both,4_1_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
0,21207,70727,4,1,2,1,none,multimat-both,4_1_2,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
1,21217,70744,4,1,2,1,none,multimat-both,4_1_2,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
2,21213,70740,4,1,2,1,none,multimat-both,4_1_2,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
3,21214,70726,4,1,2,1,none,multimat-both,4_1_2,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
4,21216,70740,4,1,2,1,none,multimat-both,4_1_2,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
5,21215,70716,4,1,2,1,none,multimat-both,4_1_2,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
6,21214,70744,4,1,2,1,none,multimat-both,4_1_2,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
7,21223,70714,4,1,2,1,none,multimat-both,4_1_2,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
8,21217,70737,4,1,2,1,none,multimat-both,4_1_2,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
9,21211,70732,4,1,2,1,none,multimat-both,4_1_2,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
0,22688,66038,4,1,4,1,none,multimat-both,4_1_4,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
1,22689,66115,4,1,4,1,none,multimat-both,4_1_4,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
2,22690,66112,4,1,4,1,none,multimat-both,4_1_4,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
3,22688,66117,4,1,4,1,none,multimat-both,4_1_4,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
4,22689,66122,4,1,4,1,none,multimat-both,4_1_4,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
5,22690,66124,4,1,4,1,none,multimat-both,4_1_4,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
6,22689,66124,4,1,4,1,none,multimat-both,4_1_4,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
7,22692,66111,4,1,4,1,none,multimat-both,4_1_4,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
8,22688,66120,4,1,4,1,none,multimat-both,4_1_4,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
9,22687,66115,4,1,4,1,none,multimat-both,4_1_4,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
0,22855,65613,4,2,1,1,none,multimat-both,4_2_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
1,22849,65630,4,2,1,1,none,multimat-both,4_2_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
2,22853,65634,4,2,1,1,none,multimat-both,4_2_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
3,22851,65636,4,2,1,1,none,multimat-both,4_2_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
4,22857,65632,4,2,1,1,none,multimat-both,4_2_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
5,22856,65633,4,2,1,1,none,multimat-both,4_2_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
6,22862,65622,4,2,1,1,none,multimat-both,4_2_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
7,22853,65631,4,2,1,1,none,multimat-both,4_2_1,16_16_8_8,4096,16,16,256,8,8,8x8,n_to_m
