,Kernel,Kernel_iterations,warps_per_thread_block,left_matrices_per_thread,right_matrices_per_thread,rows_per_thread,distribution_type,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
7,9856,152159,8,2,4,4,rectangle,multimat-both-work-distribution,8_2_4_4_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,9853,152151,8,2,4,4,rectangle,multimat-both-work-distribution,8_2_4_4_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,9852,152143,8,2,4,4,rectangle,multimat-both-work-distribution,8_2_4_4_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,10002,150046,8,2,4,4,triangle,multimat-both-work-distribution,8_2_4_4_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
1,10014,149987,8,2,4,4,triangle,multimat-both-work-distribution,8_2_4_4_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
2,10012,149993,8,2,4,4,triangle,multimat-both-work-distribution,8_2_4_4_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
3,10013,149984,8,2,4,4,triangle,multimat-both-work-distribution,8_2_4_4_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
4,10005,150044,8,2,4,4,triangle,multimat-both-work-distribution,8_2_4_4_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
5,10001,150022,8,2,4,4,triangle,multimat-both-work-distribution,8_2_4_4_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,10014,149972,8,2,4,4,triangle,multimat-both-work-distribution,8_2_4_4_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,9999,149961,8,2,4,4,triangle,multimat-both-work-distribution,8_2_4_4_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,10012,150002,8,2,4,4,triangle,multimat-both-work-distribution,8_2_4_4_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,10001,149973,8,2,4,4,triangle,multimat-both-work-distribution,8_2_4_4_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,16748,89544,8,2,4,8,rectangle,multimat-both-work-distribution,8_2_4_8_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
1,16749,89559,8,2,4,8,rectangle,multimat-both-work-distribution,8_2_4_8_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
2,16749,89550,8,2,4,8,rectangle,multimat-both-work-distribution,8_2_4_8_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
3,16749,89547,8,2,4,8,rectangle,multimat-both-work-distribution,8_2_4_8_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
4,16748,89560,8,2,4,8,rectangle,multimat-both-work-distribution,8_2_4_8_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
5,16748,89555,8,2,4,8,rectangle,multimat-both-work-distribution,8_2_4_8_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,16749,89559,8,2,4,8,rectangle,multimat-both-work-distribution,8_2_4_8_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,16748,89546,8,2,4,8,rectangle,multimat-both-work-distribution,8_2_4_8_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,16748,89555,8,2,4,8,rectangle,multimat-both-work-distribution,8_2_4_8_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,16748,89559,8,2,4,8,rectangle,multimat-both-work-distribution,8_2_4_8_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,16842,89049,8,2,4,8,triangle,multimat-both-work-distribution,8_2_4_8_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
1,16841,89056,8,2,4,8,triangle,multimat-both-work-distribution,8_2_4_8_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
2,16842,89055,8,2,4,8,triangle,multimat-both-work-distribution,8_2_4_8_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
3,16842,89049,8,2,4,8,triangle,multimat-both-work-distribution,8_2_4_8_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
4,16843,89044,8,2,4,8,triangle,multimat-both-work-distribution,8_2_4_8_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
5,16844,89058,8,2,4,8,triangle,multimat-both-work-distribution,8_2_4_8_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,16844,89039,8,2,4,8,triangle,multimat-both-work-distribution,8_2_4_8_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,16845,89037,8,2,4,8,triangle,multimat-both-work-distribution,8_2_4_8_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,16845,89041,8,2,4,8,triangle,multimat-both-work-distribution,8_2_4_8_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,16845,89044,8,2,4,8,triangle,multimat-both-work-distribution,8_2_4_8_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,29966,50044,8,2,4,16,rectangle,multimat-both-work-distribution,8_2_4_16_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
1,29968,50054,8,2,4,16,rectangle,multimat-both-work-distribution,8_2_4_16_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
2,29967,50054,8,2,4,16,rectangle,multimat-both-work-distribution,8_2_4_16_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
3,29967,50048,8,2,4,16,rectangle,multimat-both-work-distribution,8_2_4_16_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
4,29968,50053,8,2,4,16,rectangle,multimat-both-work-distribution,8_2_4_16_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
5,29970,50055,8,2,4,16,rectangle,multimat-both-work-distribution,8_2_4_16_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,29970,50045,8,2,4,16,rectangle,multimat-both-work-distribution,8_2_4_16_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,29971,50045,8,2,4,16,rectangle,multimat-both-work-distribution,8_2_4_16_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,29973,50045,8,2,4,16,rectangle,multimat-both-work-distribution,8_2_4_16_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,29968,50046,8,2,4,16,rectangle,multimat-both-work-distribution,8_2_4_16_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,30265,49551,8,2,4,16,triangle,multimat-both-work-distribution,8_2_4_16_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
1,30262,49563,8,2,4,16,triangle,multimat-both-work-distribution,8_2_4_16_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
2,30264,49564,8,2,4,16,triangle,multimat-both-work-distribution,8_2_4_16_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
3,30266,49553,8,2,4,16,triangle,multimat-both-work-distribution,8_2_4_16_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
4,30265,49556,8,2,4,16,triangle,multimat-both-work-distribution,8_2_4_16_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
5,30267,49561,8,2,4,16,triangle,multimat-both-work-distribution,8_2_4_16_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,30265,49563,8,2,4,16,triangle,multimat-both-work-distribution,8_2_4_16_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,30263,49558,8,2,4,16,triangle,multimat-both-work-distribution,8_2_4_16_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,30262,49570,8,2,4,16,triangle,multimat-both-work-distribution,8_2_4_16_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,30264,49561,8,2,4,16,triangle,multimat-both-work-distribution,8_2_4_16_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,4676,319935,8,4,1,1,rectangle,multimat-both-work-distribution,8_4_1_1_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
1,4666,320648,8,4,1,1,rectangle,multimat-both-work-distribution,8_4_1_1_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
2,4666,320535,8,4,1,1,rectangle,multimat-both-work-distribution,8_4_1_1_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
3,4668,320914,8,4,1,1,rectangle,multimat-both-work-distribution,8_4_1_1_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
4,4667,320640,8,4,1,1,rectangle,multimat-both-work-distribution,8_4_1_1_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
5,4665,320964,8,4,1,1,rectangle,multimat-both-work-distribution,8_4_1_1_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,4670,320697,8,4,1,1,rectangle,multimat-both-work-distribution,8_4_1_1_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,4665,321323,8,4,1,1,rectangle,multimat-both-work-distribution,8_4_1_1_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,4667,320739,8,4,1,1,rectangle,multimat-both-work-distribution,8_4_1_1_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,4665,320718,8,4,1,1,rectangle,multimat-both-work-distribution,8_4_1_1_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,4014,373331,8,4,1,1,triangle,multimat-both-work-distribution,8_4_1_1_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
1,4015,372138,8,4,1,1,triangle,multimat-both-work-distribution,8_4_1_1_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
2,4016,373200,8,4,1,1,triangle,multimat-both-work-distribution,8_4_1_1_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
3,4016,372138,8,4,1,1,triangle,multimat-both-work-distribution,8_4_1_1_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
4,4012,373314,8,4,1,1,triangle,multimat-both-work-distribution,8_4_1_1_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
5,4009,372374,8,4,1,1,triangle,multimat-both-work-distribution,8_4_1_1_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,4013,373437,8,4,1,1,triangle,multimat-both-work-distribution,8_4_1_1_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,4014,373371,8,4,1,1,triangle,multimat-both-work-distribution,8_4_1_1_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,4015,373409,8,4,1,1,triangle,multimat-both-work-distribution,8_4_1_1_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,4015,374076,8,4,1,1,triangle,multimat-both-work-distribution,8_4_1_1_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,7936,189149,8,4,1,4,rectangle,multimat-both-work-distribution,8_4_1_4_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
1,7938,188905,8,4,1,4,rectangle,multimat-both-work-distribution,8_4_1_4_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
2,7939,188939,8,4,1,4,rectangle,multimat-both-work-distribution,8_4_1_4_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
3,7934,188810,8,4,1,4,rectangle,multimat-both-work-distribution,8_4_1_4_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
4,7935,188779,8,4,1,4,rectangle,multimat-both-work-distribution,8_4_1_4_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
5,7933,188796,8,4,1,4,rectangle,multimat-both-work-distribution,8_4_1_4_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,7939,188806,8,4,1,4,rectangle,multimat-both-work-distribution,8_4_1_4_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,7936,188876,8,4,1,4,rectangle,multimat-both-work-distribution,8_4_1_4_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,7934,188786,8,4,1,4,rectangle,multimat-both-work-distribution,8_4_1_4_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,7938,188810,8,4,1,4,rectangle,multimat-both-work-distribution,8_4_1_4_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,8071,184956,8,4,1,4,triangle,multimat-both-work-distribution,8_4_1_4_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
1,8073,185154,8,4,1,4,triangle,multimat-both-work-distribution,8_4_1_4_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
2,8067,185082,8,4,1,4,triangle,multimat-both-work-distribution,8_4_1_4_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
3,8071,185054,8,4,1,4,triangle,multimat-both-work-distribution,8_4_1_4_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
4,8067,185363,8,4,1,4,triangle,multimat-both-work-distribution,8_4_1_4_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
5,8076,185260,8,4,1,4,triangle,multimat-both-work-distribution,8_4_1_4_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,8070,185154,8,4,1,4,triangle,multimat-both-work-distribution,8_4_1_4_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,8070,185168,8,4,1,4,triangle,multimat-both-work-distribution,8_4_1_4_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,8076,185264,8,4,1,4,triangle,multimat-both-work-distribution,8_4_1_4_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,8082,185117,8,4,1,4,triangle,multimat-both-work-distribution,8_4_1_4_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,13203,113558,8,4,1,8,rectangle,multimat-both-work-distribution,8_4_1_8_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
1,13203,113651,8,4,1,8,rectangle,multimat-both-work-distribution,8_4_1_8_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
2,13202,113630,8,4,1,8,rectangle,multimat-both-work-distribution,8_4_1_8_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
3,13193,113639,8,4,1,8,rectangle,multimat-both-work-distribution,8_4_1_8_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
4,13202,113634,8,4,1,8,rectangle,multimat-both-work-distribution,8_4_1_8_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
5,13200,113657,8,4,1,8,rectangle,multimat-both-work-distribution,8_4_1_8_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,13194,113622,8,4,1,8,rectangle,multimat-both-work-distribution,8_4_1_8_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,13202,113654,8,4,1,8,rectangle,multimat-both-work-distribution,8_4_1_8_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,13202,113641,8,4,1,8,rectangle,multimat-both-work-distribution,8_4_1_8_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,13202,113637,8,4,1,8,rectangle,multimat-both-work-distribution,8_4_1_8_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,13284,112772,8,4,1,8,triangle,multimat-both-work-distribution,8_4_1_8_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
1,13277,112943,8,4,1,8,triangle,multimat-both-work-distribution,8_4_1_8_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
2,13276,112894,8,4,1,8,triangle,multimat-both-work-distribution,8_4_1_8_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
3,13277,112920,8,4,1,8,triangle,multimat-both-work-distribution,8_4_1_8_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
4,13276,112916,8,4,1,8,triangle,multimat-both-work-distribution,8_4_1_8_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
5,13280,112920,8,4,1,8,triangle,multimat-both-work-distribution,8_4_1_8_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,13279,112947,8,4,1,8,triangle,multimat-both-work-distribution,8_4_1_8_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,13278,112923,8,4,1,8,triangle,multimat-both-work-distribution,8_4_1_8_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,13279,112872,8,4,1,8,triangle,multimat-both-work-distribution,8_4_1_8_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,13277,112924,8,4,1,8,triangle,multimat-both-work-distribution,8_4_1_8_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,23307,64355,8,4,1,16,rectangle,multimat-both-work-distribution,8_4_1_16_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
1,23308,64351,8,4,1,16,rectangle,multimat-both-work-distribution,8_4_1_16_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
2,23310,64352,8,4,1,16,rectangle,multimat-both-work-distribution,8_4_1_16_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
3,23309,64352,8,4,1,16,rectangle,multimat-both-work-distribution,8_4_1_16_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
4,23309,64354,8,4,1,16,rectangle,multimat-both-work-distribution,8_4_1_16_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
5,23313,64349,8,4,1,16,rectangle,multimat-both-work-distribution,8_4_1_16_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,23309,64355,8,4,1,16,rectangle,multimat-both-work-distribution,8_4_1_16_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,23309,64349,8,4,1,16,rectangle,multimat-both-work-distribution,8_4_1_16_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,23309,64353,8,4,1,16,rectangle,multimat-both-work-distribution,8_4_1_16_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,23310,64354,8,4,1,16,rectangle,multimat-both-work-distribution,8_4_1_16_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,23505,63791,8,4,1,16,triangle,multimat-both-work-distribution,8_4_1_16_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
1,23501,63810,8,4,1,16,triangle,multimat-both-work-distribution,8_4_1_16_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
2,23504,63821,8,4,1,16,triangle,multimat-both-work-distribution,8_4_1_16_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
3,23503,63806,8,4,1,16,triangle,multimat-both-work-distribution,8_4_1_16_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
4,23505,63821,8,4,1,16,triangle,multimat-both-work-distribution,8_4_1_16_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
5,23504,63818,8,4,1,16,triangle,multimat-both-work-distribution,8_4_1_16_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,23504,63817,8,4,1,16,triangle,multimat-both-work-distribution,8_4_1_16_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,23503,63814,8,4,1,16,triangle,multimat-both-work-distribution,8_4_1_16_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,23504,63819,8,4,1,16,triangle,multimat-both-work-distribution,8_4_1_16_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,23504,63807,8,4,1,16,triangle,multimat-both-work-distribution,8_4_1_16_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,4306,346221,8,4,2,1,rectangle,multimat-both-work-distribution,8_4_2_1_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
1,4303,347507,8,4,2,1,rectangle,multimat-both-work-distribution,8_4_2_1_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
2,4320,347581,8,4,2,1,rectangle,multimat-both-work-distribution,8_4_2_1_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
3,4318,347738,8,4,2,1,rectangle,multimat-both-work-distribution,8_4_2_1_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
4,4328,347870,8,4,2,1,rectangle,multimat-both-work-distribution,8_4_2_1_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
5,4306,347548,8,4,2,1,rectangle,multimat-both-work-distribution,8_4_2_1_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,4320,347499,8,4,2,1,rectangle,multimat-both-work-distribution,8_4_2_1_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,4307,347664,8,4,2,1,rectangle,multimat-both-work-distribution,8_4_2_1_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,4303,347589,8,4,2,1,rectangle,multimat-both-work-distribution,8_4_2_1_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,4317,346923,8,4,2,1,rectangle,multimat-both-work-distribution,8_4_2_1_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,4407,339984,8,4,2,1,triangle,multimat-both-work-distribution,8_4_2_1_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
1,4405,339824,8,4,2,1,triangle,multimat-both-work-distribution,8_4_2_1_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
2,4406,340322,8,4,2,1,triangle,multimat-both-work-distribution,8_4_2_1_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
3,4408,340583,8,4,2,1,triangle,multimat-both-work-distribution,8_4_2_1_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
4,4409,340314,8,4,2,1,triangle,multimat-both-work-distribution,8_4_2_1_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
5,4409,339627,8,4,2,1,triangle,multimat-both-work-distribution,8_4_2_1_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,4407,340385,8,4,2,1,triangle,multimat-both-work-distribution,8_4_2_1_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,4411,340393,8,4,2,1,triangle,multimat-both-work-distribution,8_4_2_1_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,4410,339485,8,4,2,1,triangle,multimat-both-work-distribution,8_4_2_1_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,4409,340551,8,4,2,1,triangle,multimat-both-work-distribution,8_4_2_1_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,9877,151853,8,4,2,4,rectangle,multimat-both-work-distribution,8_4_2_4_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
1,9871,151891,8,4,2,4,rectangle,multimat-both-work-distribution,8_4_2_4_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
2,9871,151878,8,4,2,4,rectangle,multimat-both-work-distribution,8_4_2_4_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
3,9871,151932,8,4,2,4,rectangle,multimat-both-work-distribution,8_4_2_4_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
4,9871,151888,8,4,2,4,rectangle,multimat-both-work-distribution,8_4_2_4_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
5,9878,151876,8,4,2,4,rectangle,multimat-both-work-distribution,8_4_2_4_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,9872,151880,8,4,2,4,rectangle,multimat-both-work-distribution,8_4_2_4_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,9871,151925,8,4,2,4,rectangle,multimat-both-work-distribution,8_4_2_4_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,9878,151869,8,4,2,4,rectangle,multimat-both-work-distribution,8_4_2_4_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,9871,151878,8,4,2,4,rectangle,multimat-both-work-distribution,8_4_2_4_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,9992,150109,8,4,2,4,triangle,multimat-both-work-distribution,8_4_2_4_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
1,10007,150095,8,4,2,4,triangle,multimat-both-work-distribution,8_4_2_4_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
2,9993,149973,8,4,2,4,triangle,multimat-both-work-distribution,8_4_2_4_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
3,10009,150027,8,4,2,4,triangle,multimat-both-work-distribution,8_4_2_4_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
4,10010,150015,8,4,2,4,triangle,multimat-both-work-distribution,8_4_2_4_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
5,10008,149982,8,4,2,4,triangle,multimat-both-work-distribution,8_4_2_4_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,10006,149975,8,4,2,4,triangle,multimat-both-work-distribution,8_4_2_4_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,9992,150021,8,4,2,4,triangle,multimat-both-work-distribution,8_4_2_4_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,10000,149996,8,4,2,4,triangle,multimat-both-work-distribution,8_4_2_4_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
9,10008,150095,8,4,2,4,triangle,multimat-both-work-distribution,8_4_2_4_triangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
0,16765,89477,8,4,2,8,rectangle,multimat-both-work-distribution,8_4_2_8_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
1,16766,89468,8,4,2,8,rectangle,multimat-both-work-distribution,8_4_2_8_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
2,16766,89460,8,4,2,8,rectangle,multimat-both-work-distribution,8_4_2_8_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
3,16767,89474,8,4,2,8,rectangle,multimat-both-work-distribution,8_4_2_8_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
4,16767,89464,8,4,2,8,rectangle,multimat-both-work-distribution,8_4_2_8_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
5,16765,89469,8,4,2,8,rectangle,multimat-both-work-distribution,8_4_2_8_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
6,16767,89466,8,4,2,8,rectangle,multimat-both-work-distribution,8_4_2_8_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
7,16765,89472,8,4,2,8,rectangle,multimat-both-work-distribution,8_4_2_8_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
8,16765,89473,8,4,2,8,rectangle,multimat-both-work-distribution,8_4_2_8_rectangle,16_16_2_2,1024,16,16,256,2,2,2x2,n_to_m
