,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread,left_rows_per_iteration,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,342197,439,4,4,4,basic-multirow_both,4_4_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
1,342125,439,4,4,4,basic-multirow_both,4_4_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
2,342120,439,4,4,4,basic-multirow_both,4_4_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
3,341990,439,4,4,4,basic-multirow_both,4_4_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
4,342006,439,4,4,4,basic-multirow_both,4_4_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
5,342151,439,4,4,4,basic-multirow_both,4_4_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
6,342029,439,4,4,4,basic-multirow_both,4_4_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
7,342053,439,4,4,4,basic-multirow_both,4_4_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
8,342127,439,4,4,4,basic-multirow_both,4_4_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
9,341983,439,4,4,4,basic-multirow_both,4_4_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
0,362791,413,4,4,8,basic-multirow_both,4_4_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
1,362636,414,4,4,8,basic-multirow_both,4_4_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
2,362649,414,4,4,8,basic-multirow_both,4_4_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
3,362735,414,4,4,8,basic-multirow_both,4_4_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
4,362604,414,4,4,8,basic-multirow_both,4_4_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
5,362760,414,4,4,8,basic-multirow_both,4_4_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
6,362730,414,4,4,8,basic-multirow_both,4_4_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
7,362743,414,4,4,8,basic-multirow_both,4_4_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
8,362557,414,4,4,8,basic-multirow_both,4_4_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
9,362708,414,4,4,8,basic-multirow_both,4_4_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
0,365328,410,4,8,1,basic-multirow_both,4_8_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
1,365388,411,4,8,1,basic-multirow_both,4_8_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
2,365473,411,4,8,1,basic-multirow_both,4_8_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
3,365391,411,4,8,1,basic-multirow_both,4_8_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
4,365306,411,4,8,1,basic-multirow_both,4_8_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
5,365428,411,4,8,1,basic-multirow_both,4_8_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
6,365336,411,4,8,1,basic-multirow_both,4_8_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
7,365363,411,4,8,1,basic-multirow_both,4_8_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
8,365383,411,4,8,1,basic-multirow_both,4_8_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
9,365338,411,4,8,1,basic-multirow_both,4_8_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
0,332537,449,4,8,2,basic-multirow_both,4_8_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
1,332702,451,4,8,2,basic-multirow_both,4_8_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
2,332584,451,4,8,2,basic-multirow_both,4_8_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
3,332595,451,4,8,2,basic-multirow_both,4_8_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
4,332793,451,4,8,2,basic-multirow_both,4_8_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
5,332622,451,4,8,2,basic-multirow_both,4_8_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
6,332779,452,4,8,2,basic-multirow_both,4_8_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
7,332781,452,4,8,2,basic-multirow_both,4_8_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
8,332606,451,4,8,2,basic-multirow_both,4_8_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
9,332707,452,4,8,2,basic-multirow_both,4_8_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
0,319439,469,4,8,4,basic-multirow_both,4_8_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
1,319407,470,4,8,4,basic-multirow_both,4_8_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
2,319357,470,4,8,4,basic-multirow_both,4_8_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
3,319322,470,4,8,4,basic-multirow_both,4_8_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
4,319182,470,4,8,4,basic-multirow_both,4_8_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
5,319174,471,4,8,4,basic-multirow_both,4_8_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
6,319267,470,4,8,4,basic-multirow_both,4_8_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
7,319320,470,4,8,4,basic-multirow_both,4_8_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
8,319285,470,4,8,4,basic-multirow_both,4_8_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
9,319315,470,4,8,4,basic-multirow_both,4_8_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
0,335734,446,4,8,8,basic-multirow_both,4_8_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
1,335727,447,4,8,8,basic-multirow_both,4_8_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
2,335741,447,4,8,8,basic-multirow_both,4_8_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
3,335752,447,4,8,8,basic-multirow_both,4_8_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
4,335759,447,4,8,8,basic-multirow_both,4_8_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
5,335760,448,4,8,8,basic-multirow_both,4_8_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
6,336002,447,4,8,8,basic-multirow_both,4_8_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
7,335752,447,4,8,8,basic-multirow_both,4_8_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
8,335817,447,4,8,8,basic-multirow_both,4_8_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
9,335629,448,4,8,8,basic-multirow_both,4_8_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
0,697005,215,8,1,1,basic-multirow_both,8_1_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
1,697031,216,8,1,1,basic-multirow_both,8_1_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
2,696964,216,8,1,1,basic-multirow_both,8_1_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
3,696893,216,8,1,1,basic-multirow_both,8_1_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
4,696699,216,8,1,1,basic-multirow_both,8_1_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
5,696898,216,8,1,1,basic-multirow_both,8_1_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
6,697073,216,8,1,1,basic-multirow_both,8_1_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
7,697059,216,8,1,1,basic-multirow_both,8_1_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
8,696969,216,8,1,1,basic-multirow_both,8_1_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
9,696917,216,8,1,1,basic-multirow_both,8_1_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
0,703156,213,8,1,2,basic-multirow_both,8_1_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
1,703133,214,8,1,2,basic-multirow_both,8_1_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
2,702827,214,8,1,2,basic-multirow_both,8_1_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
3,702942,214,8,1,2,basic-multirow_both,8_1_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
4,703023,214,8,1,2,basic-multirow_both,8_1_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
5,702832,214,8,1,2,basic-multirow_both,8_1_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
6,703267,214,8,1,2,basic-multirow_both,8_1_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
7,702841,214,8,1,2,basic-multirow_both,8_1_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
8,702956,214,8,1,2,basic-multirow_both,8_1_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
9,702990,214,8,1,2,basic-multirow_both,8_1_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
0,710238,211,8,1,4,basic-multirow_both,8_1_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
1,710110,212,8,1,4,basic-multirow_both,8_1_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
2,710003,212,8,1,4,basic-multirow_both,8_1_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
3,710071,212,8,1,4,basic-multirow_both,8_1_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
4,710153,212,8,1,4,basic-multirow_both,8_1_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
5,710322,212,8,1,4,basic-multirow_both,8_1_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
6,710197,212,8,1,4,basic-multirow_both,8_1_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
7,710221,212,8,1,4,basic-multirow_both,8_1_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
8,710211,212,8,1,4,basic-multirow_both,8_1_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
9,709999,212,8,1,4,basic-multirow_both,8_1_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
0,731900,205,8,1,8,basic-multirow_both,8_1_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
1,731890,205,8,1,8,basic-multirow_both,8_1_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
2,732065,205,8,1,8,basic-multirow_both,8_1_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
3,731755,205,8,1,8,basic-multirow_both,8_1_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
4,732005,205,8,1,8,basic-multirow_both,8_1_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
5,731950,205,8,1,8,basic-multirow_both,8_1_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
6,731845,205,8,1,8,basic-multirow_both,8_1_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
7,731910,205,8,1,8,basic-multirow_both,8_1_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
8,731930,205,8,1,8,basic-multirow_both,8_1_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
9,731900,205,8,1,8,basic-multirow_both,8_1_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
0,509122,295,8,2,1,basic-multirow_both,8_2_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
1,508997,295,8,2,1,basic-multirow_both,8_2_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
2,509063,295,8,2,1,basic-multirow_both,8_2_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
3,509320,295,8,2,1,basic-multirow_both,8_2_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
4,509254,295,8,2,1,basic-multirow_both,8_2_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
5,509184,295,8,2,1,basic-multirow_both,8_2_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
6,509240,295,8,2,1,basic-multirow_both,8_2_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
7,509108,295,8,2,1,basic-multirow_both,8_2_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
8,509122,295,8,2,1,basic-multirow_both,8_2_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
9,509243,295,8,2,1,basic-multirow_both,8_2_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
0,461048,325,8,2,2,basic-multirow_both,8_2_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
1,461048,326,8,2,2,basic-multirow_both,8_2_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
2,460941,326,8,2,2,basic-multirow_both,8_2_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
3,461170,326,8,2,2,basic-multirow_both,8_2_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
4,461060,326,8,2,2,basic-multirow_both,8_2_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
5,461073,326,8,2,2,basic-multirow_both,8_2_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
6,461088,326,8,2,2,basic-multirow_both,8_2_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
7,461060,326,8,2,2,basic-multirow_both,8_2_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
8,461013,326,8,2,2,basic-multirow_both,8_2_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
9,461048,326,8,2,2,basic-multirow_both,8_2_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
0,451867,332,8,2,4,basic-multirow_both,8_2_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
1,451963,332,8,2,4,basic-multirow_both,8_2_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
2,451910,332,8,2,4,basic-multirow_both,8_2_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
3,451954,332,8,2,4,basic-multirow_both,8_2_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
4,452012,332,8,2,4,basic-multirow_both,8_2_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
5,452080,332,8,2,4,basic-multirow_both,8_2_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
6,452114,332,8,2,4,basic-multirow_both,8_2_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
7,452034,332,8,2,4,basic-multirow_both,8_2_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
8,452031,332,8,2,4,basic-multirow_both,8_2_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
9,452018,332,8,2,4,basic-multirow_both,8_2_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
0,479833,313,8,2,8,basic-multirow_both,8_2_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
1,479883,313,8,2,8,basic-multirow_both,8_2_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
2,479909,313,8,2,8,basic-multirow_both,8_2_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
3,479941,313,8,2,8,basic-multirow_both,8_2_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
4,479971,313,8,2,8,basic-multirow_both,8_2_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
5,479912,313,8,2,8,basic-multirow_both,8_2_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
6,479765,313,8,2,8,basic-multirow_both,8_2_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
7,479869,313,8,2,8,basic-multirow_both,8_2_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
8,479958,313,8,2,8,basic-multirow_both,8_2_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
9,479860,313,8,2,8,basic-multirow_both,8_2_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
0,382372,392,8,4,1,basic-multirow_both,8_4_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
1,382381,393,8,4,1,basic-multirow_both,8_4_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
2,382379,393,8,4,1,basic-multirow_both,8_4_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
3,382376,393,8,4,1,basic-multirow_both,8_4_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
4,382410,393,8,4,1,basic-multirow_both,8_4_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
5,382381,393,8,4,1,basic-multirow_both,8_4_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
6,382371,393,8,4,1,basic-multirow_both,8_4_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
7,382358,393,8,4,1,basic-multirow_both,8_4_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
8,382379,393,8,4,1,basic-multirow_both,8_4_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
9,382376,393,8,4,1,basic-multirow_both,8_4_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
0,332582,451,8,4,2,basic-multirow_both,8_4_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
1,332548,452,8,4,2,basic-multirow_both,8_4_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
2,332559,452,8,4,2,basic-multirow_both,8_4_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
3,332582,451,8,4,2,basic-multirow_both,8_4_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
4,332591,452,8,4,2,basic-multirow_both,8_4_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
5,332579,451,8,4,2,basic-multirow_both,8_4_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
6,332584,451,8,4,2,basic-multirow_both,8_4_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
7,332568,451,8,4,2,basic-multirow_both,8_4_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
8,332564,452,8,4,2,basic-multirow_both,8_4_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
9,332568,452,8,4,2,basic-multirow_both,8_4_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
0,321222,467,8,4,4,basic-multirow_both,8_4_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
1,321237,467,8,4,4,basic-multirow_both,8_4_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
2,321239,467,8,4,4,basic-multirow_both,8_4_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
3,321224,467,8,4,4,basic-multirow_both,8_4_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
4,321237,467,8,4,4,basic-multirow_both,8_4_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
5,321224,467,8,4,4,basic-multirow_both,8_4_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
6,321235,467,8,4,4,basic-multirow_both,8_4_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
7,321246,467,8,4,4,basic-multirow_both,8_4_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
8,321244,467,8,4,4,basic-multirow_both,8_4_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
9,321259,467,8,4,4,basic-multirow_both,8_4_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
0,342167,438,8,4,8,basic-multirow_both,8_4_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
1,342176,439,8,4,8,basic-multirow_both,8_4_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
2,342160,439,8,4,8,basic-multirow_both,8_4_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
3,342153,439,8,4,8,basic-multirow_both,8_4_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
4,342188,439,8,4,8,basic-multirow_both,8_4_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
5,342186,439,8,4,8,basic-multirow_both,8_4_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
6,342167,439,8,4,8,basic-multirow_both,8_4_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
7,342181,439,8,4,8,basic-multirow_both,8_4_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
8,342172,439,8,4,8,basic-multirow_both,8_4_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
9,342195,439,8,4,8,basic-multirow_both,8_4_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
0,374469,400,8,8,1,basic-multirow_both,8_8_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
1,374319,401,8,8,1,basic-multirow_both,8_8_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
2,374183,401,8,8,1,basic-multirow_both,8_8_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
3,374337,401,8,8,1,basic-multirow_both,8_8_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
4,374280,401,8,8,1,basic-multirow_both,8_8_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
5,374178,401,8,8,1,basic-multirow_both,8_8_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
6,374263,401,8,8,1,basic-multirow_both,8_8_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
7,374329,401,8,8,1,basic-multirow_both,8_8_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
8,374349,401,8,8,1,basic-multirow_both,8_8_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
9,374222,401,8,8,1,basic-multirow_both,8_8_1,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
0,339197,441,8,8,2,basic-multirow_both,8_8_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
1,339085,443,8,8,2,basic-multirow_both,8_8_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
2,339216,443,8,8,2,basic-multirow_both,8_8_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
3,339163,443,8,8,2,basic-multirow_both,8_8_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
4,339050,443,8,8,2,basic-multirow_both,8_8_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
5,339251,443,8,8,2,basic-multirow_both,8_8_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
6,339048,443,8,8,2,basic-multirow_both,8_8_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
7,339015,443,8,8,2,basic-multirow_both,8_8_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
8,339189,443,8,8,2,basic-multirow_both,8_8_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
9,339091,443,8,8,2,basic-multirow_both,8_8_2,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
0,332800,451,8,8,4,basic-multirow_both,8_8_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
1,332788,451,8,8,4,basic-multirow_both,8_8_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
2,332711,451,8,8,4,basic-multirow_both,8_8_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
3,332790,451,8,8,4,basic-multirow_both,8_8_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
4,332704,451,8,8,4,basic-multirow_both,8_8_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
5,332831,451,8,8,4,basic-multirow_both,8_8_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
6,332795,451,8,8,4,basic-multirow_both,8_8_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
7,332763,451,8,8,4,basic-multirow_both,8_8_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
8,332956,451,8,8,4,basic-multirow_both,8_8_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
9,332815,451,8,8,4,basic-multirow_both,8_8_4,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
0,402800,372,8,8,8,basic-multirow_both,8_8_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
1,402783,373,8,8,8,basic-multirow_both,8_8_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
2,402967,373,8,8,8,basic-multirow_both,8_8_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
3,403110,373,8,8,8,basic-multirow_both,8_8_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
4,402819,373,8,8,8,basic-multirow_both,8_8_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
5,402671,372,8,8,8,basic-multirow_both,8_8_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
6,403077,373,8,8,8,basic-multirow_both,8_8_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
7,403008,373,8,8,8,basic-multirow_both,8_8_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
8,402868,373,8,8,8,basic-multirow_both,8_8_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
9,402799,373,8,8,8,basic-multirow_both,8_8_8,16_16_1_1,512,16,16,256,1,1,1x1,one_to_one_saturated
0,3037245,50,4,1,1,basic-multirow_both,4_1_1,24_24_1_1,1152,24,24,576,1,1,1x1,one_to_one_saturated
1,3036807,49,4,1,1,basic-multirow_both,4_1_1,24_24_1_1,1152,24,24,576,1,1,1x1,one_to_one_saturated
2,3037532,50,4,1,1,basic-multirow_both,4_1_1,24_24_1_1,1152,24,24,576,1,1,1x1,one_to_one_saturated
3,3037061,50,4,1,1,basic-multirow_both,4_1_1,24_24_1_1,1152,24,24,576,1,1,1x1,one_to_one_saturated
