,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread,left_rows_per_iteration,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
0,157149,8700,8,4,4,basic-multirow_both,8_4_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,115822,9000,8,4,8,basic-multirow_both,8_4_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,258862,5790,8,8,1,basic-multirow_both,8_8_1,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,264740,5659,8,8,2,basic-multirow_both,8_8_2,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,183905,8149,8,8,4,basic-multirow_both,8_8_4,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,152600,8300,8,8,8,basic-multirow_both,8_8_8,64_64_1_1,8192,64,64,4096,1,1,1x1,one_to_one
0,258741,5794,4,1,1,basic-multirow_both,4_1_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,238910,6271,4,1,2,basic-multirow_both,4_1_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,234059,6408,4,1,4,basic-multirow_both,4_1_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,192400,7782,4,1,8,basic-multirow_both,4_1_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,404170,3711,4,2,1,basic-multirow_both,4_2_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,234728,6385,4,2,2,basic-multirow_both,4_2_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,278389,5385,4,2,4,basic-multirow_both,4_2_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,191692,7821,4,2,8,basic-multirow_both,4_2_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,514745,2908,4,4,1,basic-multirow_both,4_4_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,336888,4454,4,4,2,basic-multirow_both,4_4_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,308494,4857,4,4,4,basic-multirow_both,4_4_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,199694,7504,4,4,8,basic-multirow_both,4_4_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,532197,2817,4,8,1,basic-multirow_both,4_8_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,567040,2645,4,8,2,basic-multirow_both,4_8_2,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,355066,4205,4,8,4,basic-multirow_both,4_8_4,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,262647,5706,4,8,8,basic-multirow_both,4_8_8,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
0,280404,5344,8,1,1,basic-multirow_both,8_1_1,96_96_1_1,18432,96,96,9216,1,1,1x1,one_to_one
