,Kernel,Kernel_iterations,warps_per_thread_block,shifts_per_thread_right_matrix,right_matrices_per_thread,left_rows_per_iteration,num_cuda_streams,Name,Args,Input size,Input total items,Input matrix rows,Input matrix cols,Input matrix area,Input left matrices,Input right matrices,Input type,Group
4,48160704028,1,4,4,1,2,20,multimat-right-multirow-both,4_1_4_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
5,48904716939,1,4,4,1,2,20,multimat-right-multirow-both,4_1_4_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
6,49513658523,1,4,4,1,2,20,multimat-right-multirow-both,4_1_4_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
7,51267002378,1,4,4,1,2,20,multimat-right-multirow-both,4_1_4_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
8,50965040683,1,4,4,1,2,20,multimat-right-multirow-both,4_1_4_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
9,51138070700,1,4,4,1,2,20,multimat-right-multirow-both,4_1_4_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
0,35495554180,1,4,4,1,4,20,multimat-right-multirow-both,4_1_4_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
1,36719374564,1,4,4,1,4,20,multimat-right-multirow-both,4_1_4_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
2,37689721881,1,4,4,1,4,20,multimat-right-multirow-both,4_1_4_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
3,38919167739,1,4,4,1,4,20,multimat-right-multirow-both,4_1_4_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
4,39994773853,1,4,4,1,4,20,multimat-right-multirow-both,4_1_4_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
5,41096978472,1,4,4,1,4,20,multimat-right-multirow-both,4_1_4_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
6,40906306413,1,4,4,1,4,20,multimat-right-multirow-both,4_1_4_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
7,41212208802,1,4,4,1,4,20,multimat-right-multirow-both,4_1_4_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
8,43433815163,1,4,4,1,4,20,multimat-right-multirow-both,4_1_4_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
9,43566985484,1,4,4,1,4,20,multimat-right-multirow-both,4_1_4_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
0,72739122971,1,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
1,75674371217,1,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
2,85921135795,1,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
3,86774230890,1,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
4,86508873459,1,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
5,86708203116,1,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
6,86750050837,1,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
7,86830717993,1,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
8,86832238322,1,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
9,86518691063,1,4,1,2,1,20,multimat-right-multirow-both,4_2_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
0,72211240702,1,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
1,74977596282,1,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
2,82206652603,1,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
3,83543837047,1,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
4,84656996075,1,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
5,84853726038,1,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
6,85402325809,1,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
7,84389412657,1,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
8,85388613911,1,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
9,85147693712,1,4,1,2,2,20,multimat-right-multirow-both,4_2_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
0,71095877537,1,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
1,72638179940,1,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
2,78454272130,1,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
3,78969411369,1,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
4,78237115449,1,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
5,80872696151,1,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
6,83562525941,1,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
7,81982566647,1,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
8,80850011854,1,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
9,80858252993,1,4,1,2,4,20,multimat-right-multirow-both,4_2_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
0,54732157276,1,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
1,55717304406,1,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
2,59034756049,1,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
3,63403411954,1,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
4,64676628073,1,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
5,65232799949,1,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
6,65089765847,1,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
7,64998907334,1,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
8,64562565704,1,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
9,65273093582,1,4,2,2,1,20,multimat-right-multirow-both,4_2_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
0,45942811211,1,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
1,46870453782,1,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
2,48905207619,1,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
3,53261165577,1,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
4,54601893389,1,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
5,55081995750,1,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
6,55049760810,1,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
7,55368087515,1,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
8,55289469644,1,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
9,55894340762,1,4,2,2,2,20,multimat-right-multirow-both,4_2_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
0,41585976683,1,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
1,42595971633,1,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
2,43771347640,1,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
3,47470628014,1,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
4,48996632908,1,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
5,49130174378,1,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
6,50003912484,1,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
7,50459698836,1,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
8,49982848049,1,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
9,49271657179,1,4,2,2,4,20,multimat-right-multirow-both,4_2_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
0,45483019597,1,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
1,46222264809,1,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
2,47255923145,1,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
3,51350250412,1,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
4,53016146550,1,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
5,53588275267,1,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
6,50541663583,1,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
7,51299972544,1,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
8,53040987396,1,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
9,53515417162,1,4,4,2,1,20,multimat-right-multirow-both,4_2_4_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
0,33562091357,1,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
1,34333948582,1,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
2,35211424744,1,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
3,36172848135,1,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
4,38036653697,1,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
5,39492158289,1,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
6,40882102348,1,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
7,41055433509,1,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
8,41285695773,1,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
9,40940594421,1,4,4,2,2,20,multimat-right-multirow-both,4_2_4_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
0,27203006462,1,4,4,2,4,20,multimat-right-multirow-both,4_2_4_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
1,27705600031,1,4,4,2,4,20,multimat-right-multirow-both,4_2_4_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
2,28685131832,1,4,4,2,4,20,multimat-right-multirow-both,4_2_4_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
3,29207361821,1,4,4,2,4,20,multimat-right-multirow-both,4_2_4_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
4,29771896820,1,4,4,2,4,20,multimat-right-multirow-both,4_2_4_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
5,31468645155,1,4,4,2,4,20,multimat-right-multirow-both,4_2_4_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
6,32667118111,1,4,4,2,4,20,multimat-right-multirow-both,4_2_4_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
7,33138172792,1,4,4,2,4,20,multimat-right-multirow-both,4_2_4_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
8,32972648009,1,4,4,2,4,20,multimat-right-multirow-both,4_2_4_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
9,32767503604,1,4,4,2,4,20,multimat-right-multirow-both,4_2_4_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
0,55067417574,1,4,1,4,1,20,multimat-right-multirow-both,4_4_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
1,56528702049,1,4,1,4,1,20,multimat-right-multirow-both,4_4_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
2,59541709489,1,4,1,4,1,20,multimat-right-multirow-both,4_4_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
3,64801016628,1,4,1,4,1,20,multimat-right-multirow-both,4_4_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
4,65681110007,1,4,1,4,1,20,multimat-right-multirow-both,4_4_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
5,66571083909,1,4,1,4,1,20,multimat-right-multirow-both,4_4_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
6,66994917595,1,4,1,4,1,20,multimat-right-multirow-both,4_4_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
7,66380587673,1,4,1,4,1,20,multimat-right-multirow-both,4_4_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
8,66334869200,1,4,1,4,1,20,multimat-right-multirow-both,4_4_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
9,66401649792,1,4,1,4,1,20,multimat-right-multirow-both,4_4_1_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
0,54974934701,1,4,1,4,2,20,multimat-right-multirow-both,4_4_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
1,56326166745,1,4,1,4,2,20,multimat-right-multirow-both,4_4_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
2,60258177375,1,4,1,4,2,20,multimat-right-multirow-both,4_4_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
3,64713779098,1,4,1,4,2,20,multimat-right-multirow-both,4_4_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
4,65113730607,1,4,1,4,2,20,multimat-right-multirow-both,4_4_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
5,65370726949,1,4,1,4,2,20,multimat-right-multirow-both,4_4_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
6,65905696120,1,4,1,4,2,20,multimat-right-multirow-both,4_4_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
7,65850844193,1,4,1,4,2,20,multimat-right-multirow-both,4_4_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
8,65773781148,1,4,1,4,2,20,multimat-right-multirow-both,4_4_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
9,66424553698,1,4,1,4,2,20,multimat-right-multirow-both,4_4_1_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
0,54184497740,1,4,1,4,4,20,multimat-right-multirow-both,4_4_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
1,55197389045,1,4,1,4,4,20,multimat-right-multirow-both,4_4_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
2,58183990163,1,4,1,4,4,20,multimat-right-multirow-both,4_4_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
3,62240112491,1,4,1,4,4,20,multimat-right-multirow-both,4_4_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
4,63610777595,1,4,1,4,4,20,multimat-right-multirow-both,4_4_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
5,63419096783,1,4,1,4,4,20,multimat-right-multirow-both,4_4_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
6,61421691683,1,4,1,4,4,20,multimat-right-multirow-both,4_4_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
7,62684894595,1,4,1,4,4,20,multimat-right-multirow-both,4_4_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
8,63646526504,1,4,1,4,4,20,multimat-right-multirow-both,4_4_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
9,64091122327,1,4,1,4,4,20,multimat-right-multirow-both,4_4_1_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
0,45764008334,1,4,2,4,1,20,multimat-right-multirow-both,4_4_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
1,46536531897,1,4,2,4,1,20,multimat-right-multirow-both,4_4_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
2,47681822395,1,4,2,4,1,20,multimat-right-multirow-both,4_4_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
3,51037433123,1,4,2,4,1,20,multimat-right-multirow-both,4_4_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
4,53678855106,1,4,2,4,1,20,multimat-right-multirow-both,4_4_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
5,54068245195,1,4,2,4,1,20,multimat-right-multirow-both,4_4_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
6,54340960904,1,4,2,4,1,20,multimat-right-multirow-both,4_4_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
7,54568330873,1,4,2,4,1,20,multimat-right-multirow-both,4_4_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
8,54550936131,1,4,2,4,1,20,multimat-right-multirow-both,4_4_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
9,54642731423,1,4,2,4,1,20,multimat-right-multirow-both,4_4_2_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
0,37536065886,1,4,2,4,2,20,multimat-right-multirow-both,4_4_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
1,38776566246,1,4,2,4,2,20,multimat-right-multirow-both,4_4_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
2,39791515318,1,4,2,4,2,20,multimat-right-multirow-both,4_4_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
3,40007703821,1,4,2,4,2,20,multimat-right-multirow-both,4_4_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
4,41304634675,1,4,2,4,2,20,multimat-right-multirow-both,4_4_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
5,41671015302,1,4,2,4,2,20,multimat-right-multirow-both,4_4_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
6,44540303950,1,4,2,4,2,20,multimat-right-multirow-both,4_4_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
7,45671490382,1,4,2,4,2,20,multimat-right-multirow-both,4_4_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
8,45743052714,1,4,2,4,2,20,multimat-right-multirow-both,4_4_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
9,45759994218,1,4,2,4,2,20,multimat-right-multirow-both,4_4_2_2,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
0,33107691678,1,4,2,4,4,20,multimat-right-multirow-both,4_4_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
1,34174489612,1,4,2,4,4,20,multimat-right-multirow-both,4_4_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
2,34604971913,1,4,2,4,4,20,multimat-right-multirow-both,4_4_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
3,35240611121,1,4,2,4,4,20,multimat-right-multirow-both,4_4_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
4,37788851109,1,4,2,4,4,20,multimat-right-multirow-both,4_4_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
5,39402710563,1,4,2,4,4,20,multimat-right-multirow-both,4_4_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
6,39445047351,1,4,2,4,4,20,multimat-right-multirow-both,4_4_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
7,39706452094,1,4,2,4,4,20,multimat-right-multirow-both,4_4_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
8,40360027201,1,4,2,4,4,20,multimat-right-multirow-both,4_4_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
9,40048274013,1,4,2,4,4,20,multimat-right-multirow-both,4_4_2_4,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
0,41163437562,1,4,4,4,1,20,multimat-right-multirow-both,4_4_4_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
1,41716587195,1,4,4,4,1,20,multimat-right-multirow-both,4_4_4_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
2,42418000302,1,4,4,4,1,20,multimat-right-multirow-both,4_4_4_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
3,45182974895,1,4,4,4,1,20,multimat-right-multirow-both,4_4_4_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
4,47622894989,1,4,4,4,1,20,multimat-right-multirow-both,4_4_4_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
5,48373399169,1,4,4,4,1,20,multimat-right-multirow-both,4_4_4_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
6,48527355800,1,4,4,4,1,20,multimat-right-multirow-both,4_4_4_1,512_512_10_2560,673710080,512,512,262144,10,2560,10x2560,n_to_mn_saturated
